desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
4 Dormitorios en Perez Castellanos,120000,153,https://www.gallito.com.uy/3-unidades-en-un-mismo-padron-con-renta-inmuebles-16255615,,,4 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,784.3137254901961
1 Dormitorio en Malvin Norte,120000,60,https://www.gallito.com.uy/venta-a-estrenar-casa-malvin-norte-1-dorm-inmuebles-12360442,-34.88511,-56.11846,1 Dormitorio,Malvin Norte,Malvín Norte,12.0,2000.0
3 Dormitorios en Reducto,120000,102,https://www.gallito.com.uy/casa-tres-dormitorios-reducto-padron-unico-inmuebles-16141358,-34.88304,-56.184,3 Dormitorios,Reducto,Reducto,42.0,1176.4705882352941
Más de 4 dormitorios en Sayago,120000,140,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-inmuebles-19858731,-34.8187,-56.2302,Más de 4 dormitorios,Sayago,Sayago,52.0,857.1428571428571
2 Dormitorios en Jacinto Vera,120000,95,https://www.gallito.com.uy/casa-jacinto-vera-inmuebles-18800331,-34.87453,-56.18461,2 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1263.157894736842
2 Dormitorios en Capurro,120000,97,https://www.gallito.com.uy/propiedad-horizontal-de-altos-en-venta-inmuebles-18163661,,,2 Dormitorios,Capurro,"Capurro, Bella Vista",40.0,1237.1134020618556
2 Dormitorios en Aires Puros,120000,93,https://www.gallito.com.uy/muy-segura-ubicada-a-mts-de-bvar-jose-batlle-y-ordoñez-inmuebles-14449402,-34.85102,-56.18791,2 Dormitorios,Aires Puros,Aires Puros,29.0,1290.3225806451612
2 Dormitorios en Jacinto Vera,120000,100,https://www.gallito.com.uy/venta-casa-en-jacinto-vera-g-gallinal-y-boulevard-inmuebles-19379634,-34.87307,-56.16783,2 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1200.0
3 Dormitorios en Sayago,120000,125,https://www.gallito.com.uy/casa-en-sayago-a-media-cuadra-de-batlle-y-ordoñez-inmuebles-17911708,-34.8316,-56.2155,3 Dormitorios,Sayago,Sayago,52.0,960.0
2 Dormitorios en Bolivar,120000,70,https://www.gallito.com.uy/excelente-chalet-a-dos-aguas-inmuebles-14660812,-34.87088,-56.15868,2 Dormitorios,Bolivar,,,1714.2857142857142
2 Dormitorios en La Blanqueada,120000,85,https://www.gallito.com.uy/excelente-casa-en-la-blanqueada-atras-de-l-cancha-de-naciona-inmuebles-19742006,-34.90721,-56.19027,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1411.764705882353
2 Dormitorios en Jacinto Vera,120000,56,https://www.gallito.com.uy/oportunidad-patio-parrillero-azotea-con-galpon-sin-gc-inmuebles-19258912,-34.87877,-56.18182,2 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,2142.8571428571427
3 Dormitorios en Paso De La Arena,120000,120,https://www.gallito.com.uy/casa-y-local-comercial-inmuebles-18731556,,,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,1000.0
2 Dormitorios en La Blanqueada,120000,60,https://www.gallito.com.uy/venta-apartamento-joanico-y-m-moreno-la-blanqueada-inmuebles-19379577,-34.8823,-56.1549,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2000.0
Más de 4 dormitorios en Belvedere,120000,450,https://www.gallito.com.uy/fleytas-prox-a-santa-lucia-inmuebles-19869912,-34.84919,-56.23033,Más de 4 dormitorios,Belvedere,Belvedere,54.0,266.6666666666667
2 Dormitorios en Aires Puros,120000,108,https://www.gallito.com.uy/venta-casa-en-aires-puros-2-dormitorios-inmuebles-19811686,-34.8484,-56.19241,2 Dormitorios,Aires Puros,Aires Puros,29.0,1111.111111111111
3 Dormitorios en Sayago,120000,80,https://www.gallito.com.uy/1-casa-2-aptos-inmuebles-17555457,-34.82467,-56.22275,3 Dormitorios,Sayago,Sayago,52.0,1500.0
2 Dormitorios en Nuevo Paris,120000,90,https://www.gallito.com.uy/casa-2-dorm-en-nuevo-paris-inmuebles-16221724,-34.83637,-56.22668,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1333.3333333333333
3 Dormitorios en Maroñas,120000,130,https://www.gallito.com.uy/divina-casa-y-stud-para-11-caballos-a-50-metros-del-hipodro-inmuebles-13498962,-34.84456,-56.14143,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,923.0769230769231
3 Dormitorios en Reducto,121000,151,https://www.gallito.com.uy/venta-casa-3-dormitorios-reducto-inmuebles-19646269,-34.87508,-56.17958,3 Dormitorios,Reducto,Reducto,42.0,801.3245033112582
3 Dormitorios en Belvedere,122000,100,https://www.gallito.com.uy/venta-casas-belvedere-3-dormitorios-inmuebles-18417920,-34.85771,-56.22733,3 Dormitorios,Belvedere,Belvedere,54.0,1220.0
2 Dormitorios en Cordon,122000,137,https://www.gallito.com.uy/casa-en-cordon-para-reciclar-2-dorm-2-baños-inmuebles-15957260,,,2 Dormitorios,Cordon,Cordón,4.0,890.5109489051094
2 Dormitorios en Reducto,122000,66,https://www.gallito.com.uy/casas-duplex-reducto-bella-vista-2-dormitorios-unidad-2-inmuebles-19491969,-34.87523,-56.18949,2 Dormitorios,Reducto,Reducto,42.0,1848.4848484848485
2 Dormitorios en Reducto,122000,66,https://www.gallito.com.uy/casas-duplex-reducto-bella-vista-2-dormitorios-unidad-1-inmuebles-19491968,-34.87523,-56.18949,2 Dormitorios,Reducto,Reducto,42.0,1848.4848484848485
3 Dormitorios en Union,122000,122,https://www.gallito.com.uy/venta-casas-union-3-dormitorios-garaje-cochera-patio-inmuebles-19206892,-34.87088,-56.14312,3 Dormitorios,Union,Unión,23.0,1000.0
4 Dormitorios en Paso Molino,123000,114,https://www.gallito.com.uy/casa-al-frente-4-dormitorios-garaje-patio-interno-altillo-inmuebles-19984969,,,4 Dormitorios,Paso Molino,,,1078.9473684210527
3 Dormitorios en La Blanqueada,123000,95,https://www.gallito.com.uy/casa-central-venta-casa-la-blanqueada-3-dorm-y-gge-inmuebles-16947097,-34.88255,-56.15855,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1294.7368421052631
3 Dormitorios en Peñarol,124000,170,https://www.gallito.com.uy/venta-casa-en-peñarol-inmuebles-18419399,-34.82311,-56.21215,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,729.4117647058823
3 Dormitorios en La Comercial,124000,84,https://www.gallito.com.uy/oportunidad-linda-amplia-punto-cservicios-inmuebles-19550025,-34.89049,-56.17608,3 Dormitorios,La Comercial,La Comercial,49.0,1476.1904761904761
3 Dormitorios en La Comercial,124000,84,https://www.gallito.com.uy/casa-al-frente-3-dorm-azotea-exclusiva-con-parrillero-inmuebles-19596378,-34.89005,-56.17567,3 Dormitorios,La Comercial,La Comercial,49.0,1476.1904761904761
4 Dormitorios en Villa Española,125000,170,https://www.gallito.com.uy/venta-casa-en-t-claramunt-villa-española-inmuebles-19379587,-34.86715,-56.14937,4 Dormitorios,Villa Española,Villa Española,24.0,735.2941176470588
2 Dormitorios en Peñarol,125000,86,https://www.gallito.com.uy/casa-y-apartamento-de-planchada-a-mts-de-aparicio-saravia-inmuebles-15303187,-34.82975,-56.1949,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1453.4883720930231
Más de 4 dormitorios en Nuevo Paris,125000,121,https://www.gallito.com.uy/3-unidades-en-un-padron-inmuebles-17520725,-34.83992,-56.24273,Más de 4 dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1033.0578512396694
4 Dormitorios en Aguada,125000,150,https://www.gallito.com.uy/casa-mas-local-a-100-mts-de-san-martin-inmuebles-18431865,,,4 Dormitorios,Aguada,Aguada,41.0,833.3333333333334
2 Dormitorios en La Teja,125000,105,https://www.gallito.com.uy/venta-casa-la-teja-con-cochera-y-piscina-inmuebles-17907966,-34.85873,-56.23666,2 Dormitorios,La Teja,La Teja,38.0,1190.4761904761904
4 Dormitorios en Aguada,125000,108,https://www.gallito.com.uy/buena-casa-muy-comoda-a-mts-del-mam-inmuebles-16331329,,,4 Dormitorios,Aguada,Aguada,41.0,1157.4074074074074
2 Dormitorios en Belvedere,125000,110,https://www.gallito.com.uy/ifer&olivera-cañas-y-luis-batlle-berres-inmuebles-16826640,-34.85058,-56.24204,2 Dormitorios,Belvedere,Belvedere,54.0,1136.3636363636363
3 Dormitorios en Union,125000,100,https://www.gallito.com.uy/vendo-casa-en-la-union-ideal-inversionistas-inmuebles-19636451,,,3 Dormitorios,Union,Unión,23.0,1250.0
2 Dormitorios en Peñarol,125000,66,https://www.gallito.com.uy/casa-en-venta-en-calle-aparicio-saravia-2-dorm-1-baño-inmuebles-16479041,-34.90721,-56.19027,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1893.939393939394
2 Dormitorios en Cerrito,125000,90,https://www.gallito.com.uy/venta-casas-de-alto-cerrito-de-la-victoria-2-dormitorios-inmuebles-18418037,-34.85753,-56.17204,2 Dormitorios,Cerrito,Cerrito,27.0,1388.888888888889
3 Dormitorios en La Blanqueada,125000,98,https://www.gallito.com.uy/venta-ph-3-dormitorios-2-baños-la-blanqueada-inmuebles-19871333,-34.8873,-56.15133,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1275.5102040816328
3 Dormitorios en Goes,125000,140,https://www.gallito.com.uy/venta-casa-en-calle-blandengues-goes-inmuebles-19379622,-34.88387,-56.18167,3 Dormitorios,Goes,,,892.8571428571429
2 Dormitorios en La Teja,125000,105,https://www.gallito.com.uy/comoda-casa-con-piscina-en-la-teja-buena-oportunidad-inmuebles-18679626,,,2 Dormitorios,La Teja,La Teja,38.0,1190.4761904761904
4 Dormitorios en Cerrito,125000,180,https://www.gallito.com.uy/venta-casa-cerrito-inmuebles-19983993,-34.85459,-56.16431,4 Dormitorios,Cerrito,Cerrito,27.0,694.4444444444445
3 Dormitorios en Peñarol,125000,99,https://www.gallito.com.uy/venta-casas-peñarol-inmuebles-19957071,-34.83181,-56.19476,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1262.6262626262626
Más de 4 dormitorios en Cerro,125000,109,https://www.gallito.com.uy/baldovino-cerro-rio-de-janeiro-y-austria-inmuebles-17837588,,,Más de 4 dormitorios,Cerro,Cerro,35.0,1146.788990825688
3 Dormitorios en Belvedere,125000,62,https://www.gallito.com.uy/venta-casa-3-dormitorios-belvedere-inmuebles-19197121,-34.84997,-56.21822,3 Dormitorios,Belvedere,Belvedere,54.0,2016.1290322580646
2 Dormitorios en Tres Cruces,125000,67,https://www.gallito.com.uy/casa-tres-cruces-venta-2-dormitorios-caramella-como-a-estre-inmuebles-17516213,,,2 Dormitorios,Tres Cruces,Tres Cruces,50.0,1865.6716417910447
2 Dormitorios en La Comercial,125000,66,https://www.gallito.com.uy/casa-2-dormitorios-la-comercial-inmuebles-18730716,-34.88116,-56.1706,2 Dormitorios,La Comercial,La Comercial,49.0,1893.939393939394
2 Dormitorios en Colon,125000,135,https://www.gallito.com.uy/venta-de-casa-sobre-av-garzon-inmuebles-18536351,-34.81879,-56.22003,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,925.925925925926
2 Dormitorios en Nuevo Paris,125000,79,https://www.gallito.com.uy/casa-con-jardin-verde-inmuebles-15273940,,,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1582.2784810126582
Más de 4 dormitorios en Colon,125000,330,https://www.gallito.com.uy/amplia-propiedad-en-2-plantas-con-6-dormitorios-inmuebles-16539125,-34.81784,-56.22078,Más de 4 dormitorios,Colon,"Colón Sureste, Abayubá",58.0,378.7878787878788
2 Dormitorios en Prado,125000,90,https://www.gallito.com.uy/casa-de-esquina-ubicada-en-el-prado-2-domitorios-inmuebles-18424125,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1388.888888888889
2 Dormitorios en Brazo Oriental,125000,58,https://www.gallito.com.uy/casablanca-piso-alto-espectacular-vista-inmuebles-19765979,-34.86976,-56.16159,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,2155.1724137931033
4 Dormitorios en Goes,125000,124,https://www.gallito.com.uy/casa-4-habitaciones-ideal-empresa-o-vivienda-inmuebles-19610366,-34.8809,-56.18065,4 Dormitorios,Goes,,,1008.0645161290323
2 Dormitorios en La Blanqueada,125000,64,https://www.gallito.com.uy/dimensiona-metros-de-herrera-prox-nuevocentro-inmuebles-20040260,-34.8731,-56.1644,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1953.125
2 Dormitorios en La Blanqueada,125000,74,https://www.gallito.com.uy/venta-casa-la-blanqueada-2-dormitorios-anzani-sin-gastos-co-inmuebles-19698109,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1689.1891891891892
2 Dormitorios en Sayago,125000,106,https://www.gallito.com.uy/dos-casas-en-el-mismo-padron-en-sayago-con-potencial-inmuebles-15627470,-34.82902,-56.21241,2 Dormitorios,Sayago,Sayago,52.0,1179.245283018868
3 Dormitorios en Union,125000,350,https://www.gallito.com.uy/hermosa-casa-a-3-cuadras-de-av-8-de-octubre-inmuebles-17193653,,,3 Dormitorios,Union,Unión,23.0,357.14285714285717
2 Dormitorios en La Blanqueada,125000,64,https://www.gallito.com.uy/casa-a-estrenar-de-2-dorm-a-pocas-cuadras-del-nuevocentro-inmuebles-18774357,-34.87378,-56.165,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1953.125
3 Dormitorios en Aguada,125000,151,https://www.gallito.com.uy/muy-linda-casa-con-azotea-transitable-y-3-domitorios-inmuebles-20086831,-34.88354,-56.19027,3 Dormitorios,Aguada,Aguada,41.0,827.8145695364238
2 Dormitorios en Carrasco,125000,160,https://www.gallito.com.uy/chalet-americano-sobre-camino-carrasco-inmuebles-17275700,-34.85443,-56.04145,2 Dormitorios,Carrasco,Carrasco,14.0,781.25
Más de 4 dormitorios en Bella Vista,125000,220,https://www.gallito.com.uy/oportunidad-amplia-propiedad-en-padron-unica-ideal-inversion-inmuebles-18525479,-34.87419,-56.18705,Más de 4 dormitorios,Bella Vista,,,568.1818181818181
3 Dormitorios en Brazo Oriental,125000,102,https://www.gallito.com.uy/casablanca-a-pasos-de-propios-al-sur-inmuebles-19723157,-34.8556,-56.18233,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1225.4901960784314
2 Dormitorios en Nuevo Paris,125000,89,https://www.gallito.com.uy/casa-en-venta-en-nuevo-paris-con-piscina-inmuebles-18966289,-34.90721,-56.19027,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1404.4943820224719
3 Dormitorios en La Blanqueada,125000,157,https://www.gallito.com.uy/casa-la-blanqueada-3-dormitorios-inmuebles-18991045,-34.88082,-56.15777,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,796.1783439490446
3 Dormitorios en Union,125000,85,https://www.gallito.com.uy/con-renta-casa-pu-azotea-transitable-union-proximo-a-inmuebles-18981087,-34.87616,-56.14199,3 Dormitorios,Union,Unión,23.0,1470.5882352941176
2 Dormitorios en Brazo Oriental,125000,118,https://www.gallito.com.uy/casa-local-brazo-oriental-venta-carabelas-y-antonio-macha-inmuebles-16494597,,,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1059.322033898305
3 Dormitorios en Reducto,125000,156,https://www.gallito.com.uy/casa-de-altos-sobre-av-millan-tres-dormitorios-inmuebles-16440531,-34.87739,-56.18714,3 Dormitorios,Reducto,Reducto,42.0,801.2820512820513
3 Dormitorios en La Blanqueada,125000,76,https://www.gallito.com.uy/ph-al-fondo-con-estufa-a-leña-y-amplio-patio-con-parrillero-inmuebles-20037054,-34.88753,-56.15136,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1644.7368421052631
2 Dormitorios en La Teja,125000,60,https://www.gallito.com.uy/venta-casa-la-teja-2-habitaciones-barbacoa-inmuebles-19192960,-34.86957,-56.23424,2 Dormitorios,La Teja,La Teja,38.0,2083.3333333333335
2 Dormitorios en Reducto,125000,94,https://www.gallito.com.uy/buen-estado-amplia-punto-cservicios-inmuebles-19932327,-34.87528,-56.18044,2 Dormitorios,Reducto,Reducto,42.0,1329.787234042553
3 Dormitorios en Union,125000,140,https://www.gallito.com.uy/casa-en-2-plantas-union-a-metros-de-comercio-inmuebles-16021625,-34.87928,-56.14014,3 Dormitorios,Union,Unión,23.0,892.8571428571429
4 Dormitorios en Aguada,125000,108,https://www.gallito.com.uy/casa-central-venta-casa-aguada-4-dormitorios-garaje-aguada-inmuebles-16869648,-34.88458,-56.1849,4 Dormitorios,Aguada,Aguada,41.0,1157.4074074074074
2 Dormitorios en Cordon,126000,132,https://www.gallito.com.uy/casa-de-2-dormitorios-en-cordon-inmuebles-19444836,,,2 Dormitorios,Cordon,Cordón,4.0,954.5454545454545
2 Dormitorios en La Blanqueada,126000,67,https://www.gallito.com.uy/casa-pa-prop-horizontal-impec-2-dorm-baño-patio-uss126000-inmuebles-19156128,-34.86921,-56.15592,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1880.597014925373
4 Dormitorios en Jacinto Vera,126999,82,https://www.gallito.com.uy/oportunidad-casa-de-4-dormitorios-gran-amplitud-inmuebles-19715314,-34.87924,-56.17289,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1548.7682926829268
2 Dormitorios en Centro,127000,66,https://www.gallito.com.uy/casa-venta-2-dormitorios-centro-montevideo-imasuy-l-inmuebles-19984043,-34.90293,-56.17498,2 Dormitorios,Centro,Centro,2.0,1924.2424242424242
2 Dormitorios en Cordon,127000,66,https://www.gallito.com.uy/casa-venta-2-dormitorios-cordon-montevideo-imasuy-l-inmuebles-19826633,-34.90391,-56.17458,2 Dormitorios,Cordon,Cordón,4.0,1924.2424242424242
2 Dormitorios en Reducto,127000,75,https://www.gallito.com.uy/al-frente-con-garage-estrena-en-mayo-inmuebles-19641784,-34.87541,-56.19218,2 Dormitorios,Reducto,Reducto,42.0,1693.3333333333333
2 Dormitorios en Prado,127000,90,https://www.gallito.com.uy/casa-al-frente-con-jardin-y-2-dormitorios-inmuebles-13421828,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1411.111111111111
2 Dormitorios en Reducto,127000,61,https://www.gallito.com.uy/venta-casa-reducto-2-dormitorios-con-garaje-abayuba-a-estr-inmuebles-20001479,,,2 Dormitorios,Reducto,Reducto,42.0,2081.967213114754
2 Dormitorios en Belvedere,127000,116,https://www.gallito.com.uy/venta-casa-2-dormitorios-belvedere-inmuebles-20067530,-34.85824,-56.22311,2 Dormitorios,Belvedere,Belvedere,54.0,1094.8275862068965
2 Dormitorios en Brazo Oriental,127000,64,https://www.gallito.com.uy/casa-en-brazo-oriental-sobre-j-b-y-ordoñez-inmuebles-14117336,,,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1984.375
2 Dormitorios en Otro,127000,66,https://www.gallito.com.uy/casa-venta-con-parrillero-montevideo-imasuy-l-inmuebles-19984057,-34.90391,-56.17458,2 Dormitorios,Otro,,,1924.2424242424242
2 Dormitorios en Palermo,127000,66,https://www.gallito.com.uy/casa-venta-2-dormitorios-palermo-montevideo-imasuy-l-inmuebles-19984849,-34.91069,-56.17981,2 Dormitorios,Palermo,Palermo,5.0,1924.2424242424242
3 Dormitorios en Paso Molino,127000,356,https://www.gallito.com.uy/casa-2dorm-con-galpon-pu-mas-apto-400-terreno-inmuebles-14381344,-34.85961,-56.21721,3 Dormitorios,Paso Molino,,,356.7415730337079
1 Dormitorio en Parque Batlle,128000,50,https://www.gallito.com.uy/casa-venta-la-blanqueada-1-dormitorio-urquiza-mts-crandon-i-inmuebles-16097599,,,1 Dormitorio,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2560.0
3 Dormitorios en Aires Puros,128000,110,https://www.gallito.com.uy/casa-venta-aires-puros-inmuebles-18697923,-34.85381,-56.18777,3 Dormitorios,Aires Puros,Aires Puros,29.0,1163.6363636363637
1 Dormitorio en Pocitos,128000,63,https://www.gallito.com.uy/venta-casa-de-1-dormitorio-en-pocitos-inmuebles-19826874,-34.90459,-56.14464,1 Dormitorio,Pocitos,Pocitos,8.0,2031.7460317460318
2 Dormitorios en Union,128000,93,https://www.gallito.com.uy/casa-2-dormitorios-con-garage-y-renta-inmuebles-18311599,-34.8797,-56.13744,2 Dormitorios,Union,Unión,23.0,1376.3440860215053
4 Dormitorios en Cerrito,128000,116,https://www.gallito.com.uy/hermosa-casa-de-4-dormitorios-a-dos-cuadras-de-gral-flores-inmuebles-18716917,,,4 Dormitorios,Cerrito,Cerrito,27.0,1103.448275862069
4 Dormitorios en Perez Castellanos,128000,126,https://www.gallito.com.uy/venta-de-casa-en-cerrito-inmuebles-18448778,,,4 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,1015.8730158730159
2 Dormitorios en La Blanqueada,128000,50,https://www.gallito.com.uy/venta-casa-la-blanqueada-2-dormitorios-inmuebles-19767099,-34.88072,-56.15426,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2560.0
2 Dormitorios en La Blanqueada,128000,59,https://www.gallito.com.uy/casa-venta-la-blanqueada-inmuebles-18698025,-34.87395,-56.15944,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2169.491525423729
2 Dormitorios en Larrañaga,128000,80,https://www.gallito.com.uy/mts-de-luis-a-de-herrera-sin-gascomunes-patio-y-azotea-inmuebles-19760650,-34.87961,-56.15508,2 Dormitorios,Larrañaga,Larrañaga,46.0,1600.0
2 Dormitorios en La Blanqueada,128000,60,https://www.gallito.com.uy/oportunidad-casa-en-venta-2-dorm-la-blanqueada-inmuebles-19708469,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2133.3333333333335
3 Dormitorios en La Comercial,128000,250,https://www.gallito.com.uy/casa-en-venta-a-reformar-en-la-comercial-inmuebles-18687675,,,3 Dormitorios,La Comercial,La Comercial,49.0,512.0
2 Dormitorios en La Blanqueada,128000,60,https://www.gallito.com.uy/mts-de-luis-a-de-herrera-sin-gascomunes-patio-y-azotea-inmuebles-19760635,-34.88012,-56.15453,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2133.3333333333335
2 Dormitorios en Union,128000,80,https://www.gallito.com.uy/padron-unico-garaje-inmuebles-17376644,-34.88099,-56.13637,2 Dormitorios,Union,Unión,23.0,1600.0
3 Dormitorios en La Comercial,128000,120,https://www.gallito.com.uy/venta-casa-nicaragua-la-comercial-inmuebles-19379531,-34.89136,-56.17686,3 Dormitorios,La Comercial,La Comercial,49.0,1066.6666666666667
