desc,valor,url,lat,lng
3 Dormitorios,U$S 228.000,https://www.gallito.com.uy/amplia-y-comoda-propiedad-de-tres-dormitorios-dependenci-inmuebles-18410643,,
2 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-mã³naco-2-dormitorios-inmuebles-17691748,-34.91633,-54.95496
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-cantegril-punta-del-este-inmuebles-19729910,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-20105454,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-20011635,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-19743327,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-20072861,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-19721702,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/casa-en-venta-en-cantegril-punta-del-este-inmuebles-20151097,-34.91682,-54.95186
3 Dormitorios,U$S 229.000,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-cantegril-punta-del-este-inmuebles-19730656,-34.91682,-54.95186
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-country-3-dormitorios-inmuebles-20110423,,
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/venta-casa-en-chihuahua-3-dormitorios-inmuebles-19898347,,
2 Dormitorios - 80 m2,U$S 230.000,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-en-el-chorro-manantiales-inmuebles-18216770,-34.90494,-54.82775
1 Dormitorio,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-en-zona-aidy-grill-inmuebles-19351082,,
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/espectacular-casa-en-cantegril-punta-del-este-inmuebles-20108825,,
3 Dormitorios - 100 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3671-inmuebles-19249315,-34.9231,-54.93895
Más de 4 dormitorios - 213 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-6-dormitorios-inmuebles-19819567,-34.91692,-54.96999
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/venta-casa-en-mansa-3-dormitorios-inmuebles-19933496,,
4 Dormitorios - 98 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-ref-3966-inmuebles-20090138,-34.918,-54.97659
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-chihuahua-punta-ballena-inmuebles-19906262,,
4 Dormitorios - 97 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-playa-mansa-punta-del-este-inmuebles-19819236,-34.92598,-54.94968
2 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-punta-del-este-inmuebles-18843819,,
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-country-3-dormitorios-inmuebles-19427188,,
4 Dormitorios - 152 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-16909016,-34.91146,-54.99526
2 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-punta-del-este-inmuebles-19488568,,
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-country-3-dormitorios-inmuebles-20105455,,
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-cantegril-3-dormitorios-inmuebles-17850798,-34.91825,-54.94789
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-ph-en-el-cantegril-muy-cerca-del-club-ccc-inmuebles-20060062,-34.955,-54.971
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-venta-tres-dormitorios-inmuebles-19647633,,
3 Dormitorios - 115 m2,U$S 230.000,https://www.gallito.com.uy/casa-en-punta-del-este-venta-ref-3552-inmuebles-19068531,-34.91825,-54.94789
3 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-country-3-dormitorios-inmuebles-18410897,,
3 Dormitorios - 160 m2,U$S 230.000,https://www.gallito.com.uy/venta-casa-punta-del-este-pinares-3-dormitorios-parriller-inmuebles-18086510,,
4 Dormitorios,U$S 230.000,https://www.gallito.com.uy/casa-en-la-barra-4-dormitorios-inmuebles-17598136,,
3 Dormitorios - 177 m2,U$S 235.000,https://www.gallito.com.uy/venta-casa-punta-de-este-inmuebles-19276828,-34.918,-54.97659
2 Dormitorios,U$S 235.000,https://www.gallito.com.uy/venta-casa-en-jardines-de-cordoba-2-dormitorios-inmuebles-19601141,,
3 Dormitorios,U$S 235.000,https://www.gallito.com.uy/casa-en-venta-en-las-delicias-inmuebles-19728751,-34.955,-54.971
3 Dormitorios - 100 m2,U$S 235.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-playa-mansa-punta-del-est-inmuebles-16953347,-34.91487,-54.96833
3 Dormitorios,U$S 235.000,https://www.gallito.com.uy/venta-de-casa-en-jardines-de-cordoba-punta-del-este-3-dor-inmuebles-19898054,,
3 Dormitorios,U$S 235.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-punta-del-este-inmuebles-20046731,,
3 Dormitorios - 121 m2,U$S 235.000,https://www.gallito.com.uy/casa-punta-del-este-3-dormitorios-inmuebles-19639743,-34.95303,-54.93389
3 Dormitorios - 121 m2,U$S 235.000,https://www.gallito.com.uy/casa-punta-del-este-3-dormitorios-inmuebles-20139836,-34.95303,-54.93389
3 Dormitorios - 120 m2,U$S 235.000,https://www.gallito.com.uy/venta-casa-punta-del-este-mansa-inmuebles-19024196,-34.94875,-54.94211
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/hermosa-casa-en-jardines-de-cordoba-inmuebles-19384491,-34.955,-54.971
3 Dormitorios - 150 m2,U$S 240.000,https://www.gallito.com.uy/casa-en-punta-del-este-pinares-del-este-ref-4109-inmuebles-19641062,-34.90989,-54.97213
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-3-dormitorios-jardines-de-cãrdoba-punta-del-este-inmuebles-18685178,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-en-venta-las-delicias-a-300-metros-del-mar-inmuebles-18392148,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-en-marly-inmuebles-19186438,,
2 Dormitorios - 163 m2,U$S 240.000,https://www.gallito.com.uy/venta-casa-mansa-punta-del-este-inmuebles-19283271,-34.918,-54.97659
4 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-la-barra-la-barra-4-dormitorios-inmuebles-20108447,,
4 Dormitorios - 320 m2,U$S 240.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-pinares-punta-del-este-inmuebles-20033269,-34.915,-54.97013
4 Dormitorios - 250 m2,U$S 240.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-punta-del-este-ref-2920-inmuebles-17765669,-34.915,-54.97013
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-a-la-venta-en-playa-mansa-inmuebles-19890110,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-3-dormitorios-jardines-de-cãrdoba-punta-del-este-inmuebles-16906218,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-19647215,-34.9099,-54.97229
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/hermosa-casa-ph-en-venta-en-barrio-jardines-de-cordoba-inmuebles-18613789,,
2 Dormitorios,U$S 240.000,https://www.gallito.com.uy/chalet-zona-colegios-inmuebles-19020398,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/casa-en-de-techo-de-quincho-de-3-dormitorios-cerca-de-los-c-inmuebles-19894908,,
3 Dormitorios,U$S 240.000,https://www.gallito.com.uy/venta-casa-en-la-barra-3-dormitorios-2-baã±os-inmuebles-17741667,,
3 Dormitorios - 120 m2,U$S 240.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-mansa-ref-1046-inmuebles-16908769,-34.92581,-54.96409
2 Dormitorios,U$S 240.000,https://www.gallito.com.uy/chalet-zona-colegios-inmuebles-19897075,,
2 Dormitorios - 107 m2,U$S 240.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-17960797,-34.92853,-54.94705
3 Dormitorios - 75 m2,U$S 245.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-17885094,-34.92452,-54.952
4 Dormitorios - 224 m2,U$S 245.000,https://www.gallito.com.uy/casa-en-pinares-punta-del-este-ref-3744-inmuebles-19514388,-34.915,-54.97013
4 Dormitorios,U$S 245.000,https://www.gallito.com.uy/casa-en-venta-cantegril-punta-del-este-inmuebles-19454867,,
3 Dormitorios,U$S 245.000,https://www.gallito.com.uy/casa-en-cantegril-inmuebles-19848298,,
2 Dormitorios - 74 m2,U$S 245.000,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-en-playa-mansa-ref-2591-inmuebles-16939303,-34.918,-54.97659
Más de 4 dormitorios,U$S 245.000,https://www.gallito.com.uy/hermosa-casa-de-dos-plantas-en-mansa-inmuebles-19284600,,
3 Dormitorios,U$S 245.000,https://www.gallito.com.uy/casa-en-mansa-inmuebles-18755703,,
4 Dormitorios - 154 m2,U$S 245.000,https://www.gallito.com.uy/venta-casa-punta-del-este-playa-brava-oportunidad-inmuebles-19817507,-34.92721,-54.89551
3 Dormitorios - 140 m2,U$S 245.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-punta-del-este-2212-inmuebles-17401560,-34.93658,-54.91989
3 Dormitorios,U$S 245.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-aidy-grill-inmuebles-18803651,,
3 Dormitorios,U$S 245.000,https://www.gallito.com.uy/casa-en-venta-en-mansa-inmuebles-16664167,,
3 Dormitorios - 178 m2,U$S 248.000,https://www.gallito.com.uy/casa-en-pinares-punta-del-este-ref-3751-inmuebles-19584729,-34.959,-54.93981
2 Dormitorios - 110 m2,U$S 249.000,https://www.gallito.com.uy/2-dormitorios-brava-punta-del-este-inmuebles-19872137,-34.93739,-54.93113
3 Dormitorios - 150 m2,U$S 249.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19984442,-34.91684,-54.97182
3 Dormitorios - 115 m2,U$S 249.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-pinares-punta-del-este-inmuebles-19827199,-34.915,-54.97013
3 Dormitorios,U$S 249.000,https://www.gallito.com.uy/casa-en-golf-3-dormitorios-inmuebles-16664326,,
2 Dormitorios - 125 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-barrio-cerrado-pinares-punta-del-este-ref-3601-inmuebles-19131706,,
4 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-ph-en-muy-lindo-barrio-entre-california-park-y-jaurena-inmuebles-18581664,,
3 Dormitorios - 146 m2,U$S 250.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-pinares-punta-del-este-ref-2-inmuebles-19806401,-34.915,-54.97013
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-a-la-venta-en-playa-mansa-las-delicias-3-dormitorios-inmuebles-19506775,,
3 Dormitorios - 176 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-punta-del-este-chihuahua-ref-4398-inmuebles-19641024,-34.87516,-55.07366
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/mansa-3-dormitorios-inmuebles-19480726,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-mansa-inmuebles-19848418,,
Más de 4 dormitorios,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-6-dormitorios-punta-del-este-3976-inmuebles-20100718,-34.918,-54.97659
2 Dormitorios,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-con-dos-dormitorios-y-pequeã±a-piscina-bio-c-inmuebles-19851068,-34.955,-54.971
4 Dormitorios,U$S 250.000,https://www.gallito.com.uy/oportunidad-en-venta-casa-a-solo-cien-metros-de-la-av-prin-inmuebles-19895772,,
2 Dormitorios - 145 m2,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-en-playa-mansa-ref-2670-inmuebles-17636533,-34.918,-54.97659
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/agradable-casa-en-montoya-inmuebles-18418064,,
4 Dormitorios,U$S 250.000,https://www.gallito.com.uy/oportunidad-en-venta-casa-a-solo-cien-metros-de-la-av-prin-inmuebles-20110244,,
3 Dormitorios - 150 m2,U$S 250.000,https://www.gallito.com.uy/venta-casa-punta-del-este-lugano-inmuebles-19997138,-34.93745,-54.93531
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/mansa-3-dormitorios-inmuebles-17399875,,
2 Dormitorios - 95 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-punta-del-esteref-3624-inmuebles-19149524,-34.93582,-54.95104
3 Dormitorios - 150 m2,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-pinares-punta-del-este-ref-2-inmuebles-17765670,-34.915,-54.97013
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-de-tres-dormitorios-punta-del-est-inmuebles-20110088,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-la-barra-3-dormitorios-inmuebles-19895729,,
3 Dormitorios - 80 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-17765668,-34.92171,-54.93715
4 Dormitorios,U$S 250.000,https://www.gallito.com.uy/oportunidad-en-venta-casa-a-solo-cien-metros-de-la-av-prin-inmuebles-18612983,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-inmuebles-16394879,,
3 Dormitorios - 110 m2,U$S 250.000,https://www.gallito.com.uy/venta-casa-en-aidy-grill-3-dormitorios-ref-2397-inmuebles-16909395,-34.94822,-54.92953
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-en-el-tesoro-inmuebles-16664116,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/venta-casa-en-rincon-del-indio-3-dormitorios-inmuebles-17644854,,
2 Dormitorios - 500 m2,U$S 250.000,https://www.gallito.com.uy/2-dormitorios-montevideo-inmuebles-19872732,-34.9345,-54.94943
4 Dormitorios - 111 m2,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-rincon-del-indio-ref-2834-inmuebles-17593002,-34.92191,-54.89375
2 Dormitorios,U$S 250.000,https://www.gallito.com.uy/muy-linda-casa-en-venta-en-la-barra-a-pocas-cuadras-de-la-p-inmuebles-18612981,,
3 Dormitorios - 108 m2,U$S 250.000,https://www.gallito.com.uy/3-dormitorios-golfo-san-jorge-inmuebles-18683419,-34.87474,-55.07545
3 Dormitorios - 90 m2,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-punta-del-este-1981-inmuebles-16909265,-34.90774,-54.97013
3 Dormitorios - 212 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-pinares-punta-del-este-3-dormitorios-at2-6-inmuebles-20037232,-34.90291,-54.99838
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/venta-de-casa-en-mansa-las-delicias-3-dormitorios-inmuebles-17650448,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-de-tres-dormitorios-punta-del-est-inmuebles-19972255,,
2 Dormitorios,U$S 250.000,https://www.gallito.com.uy/muy-linda-casa-en-venta-en-la-barra-a-pocas-cuadras-de-la-p-inmuebles-18405991,,
Más de 4 dormitorios - 250 m2,U$S 250.000,https://www.gallito.com.uy/zona-de-mansiones-a-una-del-mar-avistamiento-de-ballenas-inmuebles-16183460,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-de-3-dormitorios-en-la-barra-punta-del-este-inmuebles-19576427,-34.90872,-54.87376
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-muy-linda-zona-inmuebles-18980838,,
2 Dormitorios - 1 m2,U$S 250.000,https://www.gallito.com.uy/2-dormitorios-18-de-julio-inmuebles-19872735,-34.9073,-54.9588
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-la-barra-inmuebles-17749787,-34.90872,-54.87376
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-de-tres-dormitorios-punta-del-est-inmuebles-17310552,,
3 Dormitorios,U$S 250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-de-tres-dormitorios-punta-del-est-inmuebles-17690937,,
4 Dormitorios - 146 m2,U$S 250.000,https://www.gallito.com.uy/casa-en-punta-del-este-pinares-del-este-inmuebles-19641083,-34.9092,-54.97739
3 Dormitorios,U$S 251.000,https://www.gallito.com.uy/casa-en-aidy-grill-inmuebles-20135562,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/hermosas-casas-ubicadas-en-punta-del-este-inmuebles-19071076,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/venta-casa-en-jardines-de-cordoba-3-dormitorios-con-piscina-inmuebles-17965248,,
2 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-en-la-mansa-a-metros-del-mar-inmuebles-19582544,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-18803408,-34.92371,-54.96001
2 Dormitorios - 130 m2,U$S 255.000,https://www.gallito.com.uy/2-dormitorios-puerto-de-la-candelaria-inmuebles-19872764,-34.92293,-54.96601
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-18649789,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-19898329,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/venta-casa-en-playa-mansa-3-dormitorios-inmuebles-17644561,,
3 Dormitorios - 100 m2,U$S 255.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-ref-3458-inmuebles-18775445,-34.92375,-54.95456
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/muy-linda-casa-en-venta-en-zona-rincon-del-indio-inmuebles-19879438,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-18990971,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-tres-dormitorios-inmuebles-19648348,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-19879236,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-con-piscina-equipada-rincã³n-del-indio-inmuebles-19896914,,
2 Dormitorios,U$S 255.000,https://www.gallito.com.uy/punta-del-este-zona-cantegril-inmuebles-18803298,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/impecable-casa-minimalista-moderna-a-pocas-cuadras-de-la-inmuebles-17687384,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-rincã³n-del-indio-inmuebles-19848965,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-20109841,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-con-piscina-equipada-rincã³n-del-indio-inmuebles-18882426,-34.92175,-54.89532
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/impecable-casa-minimalista-moderna-a-pocas-cuadras-de-la-inmuebles-20110152,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-19895631,-34.92371,-54.96001
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-con-piscina-equipada-rincã³n-del-indio-inmuebles-19431250,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/impecable-casa-minimalista-moderna-a-pocas-cuadras-de-la-inmuebles-18410904,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-17764954,-34.92371,-54.96001
2 Dormitorios,U$S 255.000,https://www.gallito.com.uy/hermosa-casa-a-1-cuadra-del-mar-inmuebles-17950520,,
3 Dormitorios,U$S 255.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-18761947,-34.92371,-54.96001
2 Dormitorios - 140 m2,U$S 259.000,https://www.gallito.com.uy/casa-2-dormitorios-en-venta-en-punta-del-este-inmuebles-20154025,-34.96479,-54.94604
2 Dormitorios - 140 m2,U$S 259.000,https://www.gallito.com.uy/casa-en-san-rafael-punta-del-este-ref-3417-inmuebles-18678428,-34.93658,-54.91989
3 Dormitorios,U$S 259.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-lugano-punta-del-este-inmuebles-19898315,,
3 Dormitorios,U$S 259.000,https://www.gallito.com.uy/venta-casa-en-mansa-3-dormitorios-inmuebles-18079589,,
2 Dormitorios - 140 m2,U$S 259.000,https://www.gallito.com.uy/casa-2-dormitorios-en-san-rafael-punta-del-este-inmuebles-19325360,-34.94271,-54.92766
3 Dormitorios,U$S 259.500,https://www.gallito.com.uy/casa-estilo-americano-construccion-en-fibra-inmuebles-20033500,,
3 Dormitorios,U$S 259.500,https://www.gallito.com.uy/casa-estilo-americano-construccion-en-fibra-inmuebles-19629217,,
3 Dormitorios,U$S 259.500,https://www.gallito.com.uy/casa-estilo-americano-construccion-en-fibra-inmuebles-20033499,,
1 Dormitorio,U$S 260.000,https://www.gallito.com.uy/hermosa-casa-en-el-bosque-de-montoya-inmuebles-18662295,,
3 Dormitorios - 161 m2,U$S 260.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-rincon-del-indio-ref-2982-inmuebles-17864962,-34.91687,-54.88103
2 Dormitorios,U$S 260.000,https://www.gallito.com.uy/muy-linda-casa-ideal-para-vivir-todo-el-aão-inmuebles-19082388,,
2 Dormitorios,U$S 260.000,https://www.gallito.com.uy/casa-en-venta-jardines-de-cordoba-inmuebles-19894885,,
2 Dormitorios,U$S 260.000,https://www.gallito.com.uy/oportunidad-inmuebles-19753116,,
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/casa-en-venta-jardines-de-cordoba-punta-del-este-inmuebles-19534097,-34.955,-54.971
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/casa-en-la-mansa-inmuebles-18411114,,
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/mansa-paradas-a-pocas-cuadras-del-mar-del-shopping-y-co-inmuebles-18602350,,
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/chalet-tradicional-en-punto-estrategico-inmuebles-18410788,,
3 Dormitorios - 90 m2,U$S 260.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-punta-del-este-ref-3882-inmuebles-19842788,-34.92171,-54.93715
3 Dormitorios - 168 m2,U$S 260.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19979147,-34.93658,-54.91989
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/jardines-de-cã³rdoba-para-vivir-todo-el-aã±o-inmuebles-20097497,,
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/venta-casa-en-jardines-de-cordoba-punta-del-este-3-dormit-inmuebles-19616709,,
3 Dormitorios - 100 m2,U$S 260.000,https://www.gallito.com.uy/casa-playa-brava-p6-de-3dor-2bñ-equip-7prs-dueñofinancio-inmuebles-9934114,-34.94814,-54.9306
3 Dormitorios,U$S 260.000,https://www.gallito.com.uy/jardines-de-cã³rdoba-para-vivir-todo-el-aã±o-inmuebles-18803202,,
