desc,valor,metraje,url,lat,lng
3 Dormitorios en Carrasco,U$S 490.000,135.0,https://www.gallito.com.uy/venta-casa-barrio-parques-inmuebles-19487683,-34.86704,-56.07008
1 Ambiente en Punta Carretas,U$S 490.000,217.0,https://www.gallito.com.uy/casa-ideal-para-proyecto-inmobiliario-punta-carretas-inmuebles-20072386,-34.92186,-56.15893
Más de 4 dormitorios en Prado,U$S 490.000,425.0,https://www.gallito.com.uy/venta-casa-prado-sur-inmuebles-19926710,-34.86364,-56.20349
3 Dormitorios en Carrasco Norte,U$S 490.000,137.0,https://www.gallito.com.uy/casa-venta-con-renta-3-dormitorios-barrio-parques-inmuebles-19653098,-34.86717,-56.07071
3 Dormitorios en Carrasco,U$S 490.000,150.0,https://www.gallito.com.uy/french-inmuebles-16835564,,
Más de 4 dormitorios en Palermo,U$S 490.000,769.0,https://www.gallito.com.uy/venta-de-casa-en-palermo-mas-3-apartamentos-inmuebles-19804436,-34.91074,-56.17407
4 Dormitorios en Punta Gorda,U$S 490.000,280.0,https://www.gallito.com.uy/chalet-tejas-1-planta-gran-fondo-inmuebles-16433320,,
4 Dormitorios en Punta Gorda,U$S 490.000,,https://www.gallito.com.uy/casi-rambla-divina-impecable-4-dormitorios-estar-inmuebles-18343000,,
Más de 4 dormitorios en Prado,U$S 492.000,440.0,https://www.gallito.com.uy/lucas-j-obes-y-19-de-abril-inmuebles-18685563,-34.86393,-56.20271
Más de 4 dormitorios en Prado,U$S 492.000,440.0,https://www.gallito.com.uy/casablanca-el-mejor-punto-del-prado-residencia-impecable-inmuebles-19576870,-34.86345,-56.20382
4 Dormitorios en Punta Gorda,U$S 495.000,300.0,https://www.gallito.com.uy/excepcional-casi-rbla-4-dormitorios-o-permut0-apto-inmuebles-13940607,,
3 Dormitorios en Carrasco,U$S 495.000,116.0,https://www.gallito.com.uy/casa-carrasco-sur-3-dormitorios-3-baños-a-estrenar-muy-seg-inmuebles-19852385,,
3 Dormitorios en Parque Rodo,U$S 495.000,208.0,https://www.gallito.com.uy/hermosa-casa-de-diseño-en-el-corazon-de-parque-rodo-inmuebles-18801777,-34.90552,-56.16748
Más de 4 dormitorios en Punta Carretas,U$S 495.000,268.0,https://www.gallito.com.uy/casa-hermosa-en-venta-de-5-dormitorios-en-punta-carretas-inmuebles-19251097,,
3 Dormitorios en Carrasco,U$S 495.000,200.0,https://www.gallito.com.uy/irazabal-propiedades-altos-de-la-tahona-inmuebles-19545060,-34.79097,-55.9798
4 Dormitorios en Carrasco,U$S 495.000,400.0,https://www.gallito.com.uy/casa-de-4-dormitorios-inmuebles-18147582,-34.88904,-56.05544
Más de 4 dormitorios en Punta Carretas,U$S 495.000,259.0,https://www.gallito.com.uy/vendida-para-entrar-inmuebles-15583164,,
3 Dormitorios en Carrasco,U$S 495.000,131.0,https://www.gallito.com.uy/casa-ph-en-carrasco-sur-con-seguridad-integral-inmuebles-19050097,,
Más de 4 dormitorios en Punta Carretas,U$S 495.000,268.0,https://www.gallito.com.uy/casa-punta-carretas-inmuebles-19477397,-34.92155,-56.15608
Más de 4 dormitorios en Punta Carretas,U$S 495.000,230.0,https://www.gallito.com.uy/hermosa-muy-amplia-inmejorable-punto-para-exigentes-inmuebles-19716285,-34.92291,-56.15525
4 Dormitorios en Carrasco,U$S 495.000,163.0,https://www.gallito.com.uy/alquiler-casa-carrasco-centrico-a-reciclar-inmuebles-19015675,-34.88277,-56.06112
3 Dormitorios en B. De Carrasco,U$S 495.000,240.0,https://www.gallito.com.uy/venta-casa-padron-unico-barra-de-carrasco-inmuebles-19559891,-34.87516,-56.02686
Más de 4 dormitorios en Punta Carretas,U$S 495.000,270.0,https://www.gallito.com.uy/casa-punta-carretas-inmuebles-19108399,-34.91768,-56.16178
Más de 4 dormitorios en Punta Carretas,U$S 495.000,236.0,https://www.gallito.com.uy/muy-linda-amplia-excelente-punto-inmuebles-19760867,-34.91787,-56.16428
Más de 4 dormitorios en Punta Carretas,U$S 495.000,230.0,https://www.gallito.com.uy/venta-casa-punta-carretas-ideal-empresa-o-familia-numerosa-inmuebles-19697770,-34.9182,-56.16351
3 Dormitorios en Carrasco,U$S 495.000,185.0,https://www.gallito.com.uy/irazabal-propiedades-altos-de-la-tahona-inmuebles-17081334,-34.79263,-55.98004
Más de 4 dormitorios en Punta Carretas,U$S 495.000,,https://www.gallito.com.uy/casa-en-venta-3-plantas-5-dormitorios-5-baã±os-con-garaje-inmuebles-19249028,-34.91789,-56.1635
Más de 4 dormitorios en Punta Carretas,U$S 495.000,,https://www.gallito.com.uy/casa-3-plantas-transformada-en-vivienda-multigeneracional-inmuebles-18930273,-34.91768,-56.16178
4 Dormitorios en Carrasco,U$S 495.000,400.0,https://www.gallito.com.uy/casa-de-4-dormitorios-inmuebles-18147581,-34.88904,-56.05544
3 Dormitorios en Carrasco,U$S 495.000,,https://www.gallito.com.uy/barra-de-carrasco-a-una-cuadra-del-mar-chalet-nuevo-divina-inmuebles-19345862,,
3 Dormitorios en Punta Gorda,U$S 497.000,200.0,https://www.gallito.com.uy/venta-casa-punta-gorda-padron-unico-1-planta-inmuebles-19852075,-34.89211,-56.0833
3 Dormitorios en Pocitos,U$S 498.000,270.0,https://www.gallito.com.uy/casa-en-pocitos-3-dormitorios-y-servicio-agustin-garcia-inmuebles-17635757,-34.91706,-56.15336
3 Dormitorios en Punta Gorda,U$S 498.000,181.0,https://www.gallito.com.uy/casa-venta-punta-gorda-inmuebles-18698027,-34.88711,-56.09247
3 Dormitorios en Pocitos,U$S 498.000,,https://www.gallito.com.uy/vendo-casa-reciclada-3-dormitorios-y-3-baños-garaje-az-inmuebles-16466129,-34.91663,-56.15316
Más de 4 dormitorios en Punta Carretas,U$S 498.000,236.0,https://www.gallito.com.uy/casa-de-5-dormitorios-en-punta-carretas-con-garaje-inmuebles-15056054,-34.91888,-56.16347
Más de 4 dormitorios en Punta Gorda,U$S 498.000,250.0,https://www.gallito.com.uy/lebutt-impecable-pronta-para-ocupar-inmuebles-18074553,,
3 Dormitorios en Pocitos,U$S 498.000,,https://www.gallito.com.uy/vendo-casa-reciclada-3-dormitorios-y-3-baños-garaje-az-inmuebles-16612249,-34.91663,-56.15316
3 Dormitorios en Punta Gorda,U$S 499.000,186.0,https://www.gallito.com.uy/casa-3-dormitorios-3-baños-garaje-punta-gorda-inmuebles-13457056,-34.89507,-56.08388
3 Dormitorios en Punta Gorda,U$S 500.000,250.0,https://www.gallito.com.uy/escucha-oferta-vista-de-ensueño-inmuebles-12844845,,
3 Dormitorios en Carrasco,U$S 500.000,153.0,https://www.gallito.com.uy/venta-casa-carrasco-3-dormitorios-inmuebles-15719714,,
3 Dormitorios en Carrasco,U$S 500.000,200.0,https://www.gallito.com.uy/atencion-particulares-e-inmobiliarias-compro-casa-carrasco-inmuebles-13457947,,
Más de 4 dormitorios en Prado,U$S 500.000,380.0,https://www.gallito.com.uy/js-gran-casa-en-el-prado-inmuebles-12572472,-34.86989,-56.20451
Más de 4 dormitorios en Cordon,U$S 500.000,460.0,https://www.gallito.com.uy/casona-unica-de-estilo-a-pasos-de-plaza-varela-inmuebles-14459552,-34.90563,-56.16375
Más de 4 dormitorios en Pocitos,U$S 500.000,360.0,https://www.gallito.com.uy/excelente-ubicacion-en-pocitos-inmuebles-18371066,,
Más de 4 dormitorios en Aguada,U$S 500.000,456.0,https://www.gallito.com.uy/maldonado-esq-andes-inmuebles-19869261,-34.90598,-56.19818
4 Dormitorios en Carrasco,U$S 500.000,235.0,https://www.gallito.com.uy/excelente-punto-a-pasos-de-portones-shopping-en-1-planta-inmuebles-16161484,-34.88299,-56.08349
3 Dormitorios en Punta Gorda,U$S 500.000,160.0,https://www.gallito.com.uy/punta-gorda-a-mts-del-mar-inmuebles-18354864,-34.89568,-56.08289
Más de 4 dormitorios en Ciudad Vieja,U$S 500.000,550.0,https://www.gallito.com.uy/venta-de-casona-de-27-habitaciones-y-2-aptos-inmuebles-20037172,,
3 Dormitorios en Carrasco,U$S 500.000,235.0,https://www.gallito.com.uy/excelente-punto-a-pasos-de-portones-shopping-en-1-planta-inmuebles-16161477,-34.88306,-56.08349
Más de 4 dormitorios en Pocitos,U$S 500.000,300.0,https://www.gallito.com.uy/venta-de-casa-en-pocitos-inmuebles-19231800,,
Más de 4 dormitorios en Ciudad Vieja,U$S 500.000,444.0,https://www.gallito.com.uy/rincon-casi-plaza-matriz-inmuebles-19870163,-34.90591,-56.20264
3 Dormitorios en Punta Gorda,U$S 500.000,186.0,https://www.gallito.com.uy/excelente-ubicacion-vista-al-mar-inmuebles-13435929,-34.89493,-56.08401
2 Dormitorios en Otro,U$S 500.000,165.0,https://www.gallito.com.uy/loft-con-gran-terreno-ref-4713-inmuebles-18488534,-34.90111,-56.16453
4 Dormitorios en Barra Santa Lucia,U$S 500.000,130.0,https://www.gallito.com.uy/marina-santa-lucia-venta-casa-inmuebles-18249522,-34.77955,-56.35248
Más de 4 dormitorios en Carrasco,U$S 500.000,185.0,https://www.gallito.com.uy/casa-de-5-dormitorios-en-carrasco-inmuebles-15313007,-34.87956,-56.07272
Más de 4 dormitorios en Pocitos,U$S 500.000,357.0,https://www.gallito.com.uy/casa-en-pocitos-bello-&-reborati-ref-5844-inmuebles-18488552,-34.90853,-56.15041
4 Dormitorios en Carrasco,U$S 500.000,180.0,https://www.gallito.com.uy/iza-venta-casa-carrasco-4-dormitorios-inmuebles-12169127,-34.88562,-56.08205
Más de 4 dormitorios en Centro,U$S 500.000,550.0,https://www.gallito.com.uy/padron-unico-2-casas-y-cocheras-o-local-comercial-inmuebles-16384716,,
Más de 4 dormitorios en Punta Carretas,U$S 500.000,200.0,https://www.gallito.com.uy/casa-punta-carretas-a-mts-de-sarmiento-y-21-de-septiembr-inmuebles-18086617,-34.91528,-56.16141
3 Dormitorios en Punta Gorda,U$S 500.000,230.0,https://www.gallito.com.uy/-oportunidad-gran-ubicacion-y-potencial-inmuebles-17520505,,
4 Dormitorios en Malvin,U$S 500.000,150.0,https://www.gallito.com.uy/michigan-y-decroly-casa-y-apartamento-con-terreno-800-metros-inmuebles-19775749,,
3 Dormitorios en Parque Batlle,U$S 500.000,273.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19225757,-34.90243,-56.15076
Más de 4 dormitorios en Parque Rodo,U$S 500.000,460.0,https://www.gallito.com.uy/casona-unica-de-estilo-a-pasos-de-la-plaza-varela-inmuebles-14459548,-34.90559,-56.16375
2 Dormitorios en Buceo,U$S 500.000,118.0,https://www.gallito.com.uy/casa-buceo-linda-camplio-terreno-y-parrillero-ideal-inmuebles-19259604,-34.89355,-56.1285
Más de 4 dormitorios en Centro,U$S 500.000,300.0,https://www.gallito.com.uy/venta-casa-padron-unico-inversion-siete-dormitorios-centro-inmuebles-19296525,-34.90308,-56.19017
3 Dormitorios en Carrasco,U$S 500.000,,https://www.gallito.com.uy/casa-en-carrasco-con-excelente-jardã­n-inmuebles-19964421,-34.88378,-56.07692
Más de 4 dormitorios en Parque Rodo,U$S 500.000,455.0,https://www.gallito.com.uy/casona-para-empresas-lab-of-canelones-y-br-artigas-inmuebles-20093669,-34.90711,-56.16473
3 Dormitorios en Carrasco,U$S 500.000,213.0,https://www.gallito.com.uy/venta-casa-carrasco-sur-3-dormitorios-inmuebles-19858228,-34.89269,-56.06306
Más de 4 dormitorios en Pocitos,U$S 510.000,290.0,https://www.gallito.com.uy/venta-dos-casas-en-un-unico-padron-pocitos-inmuebles-19624026,-34.90587,-56.14694
3 Dormitorios en Carrasco Norte,U$S 510.000,160.0,https://www.gallito.com.uy/venta-con-renta-casa-3-dormitorios-olivos-green-inmuebles-19166284,-34.86567,-56.0677
Más de 4 dormitorios en Prado,U$S 510.000,324.0,https://www.gallito.com.uy/casablanca-a-pasos-de-avenidas-impecable-estado-inmuebles-14057448,-34.85324,-56.20859
4 Dormitorios en Carrasco,U$S 510.000,297.0,https://www.gallito.com.uy/casa-con-renta-en-carrasco-ref-7396-inmuebles-18488593,-34.89049,-56.0554
3 Dormitorios en Prado,U$S 510.000,312.0,https://www.gallito.com.uy/destacada-propiedad-en-venta-inmuebles-19020219,,
3 Dormitorios en La Blanqueada,U$S 515.000,270.0,https://www.gallito.com.uy/casa-venta-la-blanqueada-inmuebles-18697955,-34.88669,-56.14903
3 Dormitorios en Carrasco,U$S 516.000,136.0,https://www.gallito.com.uy/barrio-privado-en-carrasco-sur-para-entrar-a-nuevo-inmuebles-17064851,,
Más de 4 dormitorios en Punta Gorda,U$S 520.000,280.0,https://www.gallito.com.uy/solida-construccion-en-una-planta-inmuebles-20109625,-34.8926,-56.08138
3 Dormitorios en Pocitos,U$S 520.000,403.0,https://www.gallito.com.uy/casa-en-venta-pocitos-inmuebles-17666595,-34.91143,-56.1623
4 Dormitorios en Malvin,U$S 520.000,250.0,https://www.gallito.com.uy/suc-pta-gorda-chalet-de-tejas-impec-con-gran-bbcoa-inmuebles-12798688,-34.89295,-56.11552
3 Dormitorios en Carrasco,U$S 520.000,185.0,https://www.gallito.com.uy/irazabal-propiedades-altos-de-la-tahona-inmuebles-13400566,-34.79263,-55.98004
3 Dormitorios en Punta Gorda,U$S 520.000,196.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-gran-terreno-ideal-empres-inmuebles-18354924,-34.8858,-56.08912
4 Dormitorios en Punta Carretas,U$S 520.000,,https://www.gallito.com.uy/excelente-casa-en-punta-carretas-inmuebles-20036485,,
4 Dormitorios en Punta Gorda,U$S 520.000,207.0,https://www.gallito.com.uy/aproveche-excelente-chalet-en-1-planta-inmuebles-13547981,-34.89554,-56.06958
Más de 4 dormitorios en Tres Cruces,U$S 520.000,340.0,https://www.gallito.com.uy/ideal-inversores-zona-tres-cruces-inmuebles-19514895,-34.89464,-56.17153
3 Dormitorios en Punta Gorda,U$S 520.000,210.0,https://www.gallito.com.uy/chalet-de-tejas-en-una-planta-inmuebles-13917669,,
3 Dormitorios en Punta Gorda,U$S 520.000,200.0,https://www.gallito.com.uy/impecable-entorno-inmuebles-13452126,,
4 Dormitorios en Punta Carretas,U$S 520.000,278.0,https://www.gallito.com.uy/venta-casa-de-categoria-en-pocitos-inmuebles-16433434,-34.91733,-56.15348
3 Dormitorios en Malvin,U$S 520.000,,https://www.gallito.com.uy/casa-venta-con-renta-3-dormitorios-malvin-con-garaje-inmuebles-19065810,-34.89292,-56.11548
3 Dormitorios en Prado,U$S 520.000,,https://www.gallito.com.uy/chalet-de-tejas-unico-3-dorm-apto-al-fdo-1-dorm-prado-inmuebles-19122133,,
3 Dormitorios en Carrasco,U$S 520.000,225.0,https://www.gallito.com.uy/irazabal-propiedades-inmuebles-11955088,-34.78561,-55.97302
Más de 4 dormitorios en Punta Gorda,U$S 520.000,1.0,https://www.gallito.com.uy/casa-en-la-mejor-zona-de-punta-gorda-inmuebles-20078830,,
Más de 4 dormitorios en Union,U$S 520.000,415.0,https://www.gallito.com.uy/vendo-casa-de-7-dormitorios-en-union-inmuebles-19688715,-34.87458,-56.14007
3 Dormitorios en Carrasco,U$S 520.000,116.0,https://www.gallito.com.uy/casa-3-dormitorios-3-baños-a-estrenar-muy-segura-complejo-inmuebles-18648578,,
3 Dormitorios en Carrasco,U$S 520.000,207.0,https://www.gallito.com.uy/casablanca-casa-esquina-impecable-inmuebles-16194104,,
4 Dormitorios en Punta Gorda,U$S 520.000,210.0,https://www.gallito.com.uy/solido-chalet-en-1-planta-muy-amplio-y-excelente-estado-inmuebles-14197751,,
3 Dormitorios en Prado,U$S 520.000,,https://www.gallito.com.uy/del-prado-chalet-tejas-unico-inmuebles-19034502,,
4 Dormitorios en Carrasco,U$S 520.000,230.0,https://www.gallito.com.uy/chalet-una-planta-gran-fondo-con-piscina-y-barbacoa-inmuebles-17959479,,
4 Dormitorios en Pocitos,U$S 520.000,,https://www.gallito.com.uy/excelente-casa-en-pocitos-inmuebles-14957362,-34.91455,-56.15151
Más de 4 dormitorios en Parque Batlle,U$S 525.000,240.0,https://www.gallito.com.uy/colegios-noble-costruccion-ideal-ubicacion-inmuebles-19444298,,
4 Dormitorios en Punta Gorda,U$S 525.000,550.0,https://www.gallito.com.uy/casa-en-punta-gorda-inmuebles-18168461,,
4 Dormitorios en Pocitos Nuevo,U$S 525.000,240.0,https://www.gallito.com.uy/hermosisima-unica-exquisito-entorno-luminoso-inmuebles-19444325,,
4 Dormitorios en Pocitos,U$S 525.000,240.0,https://www.gallito.com.uy/colegios-¨ingles-y-aleman¨-muy-noble-unica-inmuebles-19444269,,
4 Dormitorios en Parque Batlle,U$S 525.000,240.0,https://www.gallito.com.uy/atencion-muy-proxima-colegios-solidainmaculadaunica-inmuebles-19444285,,
4 Dormitorios en Pocitos,U$S 525.000,240.0,https://www.gallito.com.uy/colegios-aleman-e-ingles-hermoso-entorno-unica-inmuebles-19444256,,
4 Dormitorios en Punta Carretas,U$S 525.000,240.0,https://www.gallito.com.uy/hermoso-entorno-colegios-noble-impecable-inmuebles-19444311,,
3 Dormitorios en Carrasco,U$S 529.000,180.0,https://www.gallito.com.uy/chalet-700-mts-3-dormitoiros-impecable-inmuebles-15951601,,
Más de 4 dormitorios en Punta Gorda,U$S 530.000,285.0,https://www.gallito.com.uy/lebutt-chalet-tejas-inmuebles-17742944,,
Más de 4 dormitorios en Lezica,U$S 530.000,532.0,https://www.gallito.com.uy/casa-en-lezica-7-dormitorios-inmuebles-14381905,-34.80283,-56.2314
3 Dormitorios en Carrasco,U$S 530.000,203.0,https://www.gallito.com.uy/venta-casa-carrasco-3-dormitorios-inmuebles-17136651,-34.88639,-56.07323
4 Dormitorios en Punta Gorda,U$S 530.000,330.0,https://www.gallito.com.uy/en-un-entorno-inmejorable-inmuebles-20015812,,
Más de 4 dormitorios en La Blanqueada,U$S 530.000,320.0,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-18735147,-34.89061,-56.16439
Más de 4 dormitorios en Colon,U$S 530.000,500.0,https://www.gallito.com.uy/excelente-propiedad-sobre-avenida-inmuebles-14789997,-34.80296,-56.23164
4 Dormitorios en Punta Gorda,U$S 530.000,240.0,https://www.gallito.com.uy/venta-casa-carrasco-4-dormitorios-inmuebles-18354972,-34.89552,-56.06757
Más de 4 dormitorios en Tres Cruces,U$S 530.000,320.0,https://www.gallito.com.uy/excelente-prox-av-bvar-artigas-y-pte-berro-320-ms-4-dor-b-inmuebles-18094685,-34.89208,-56.16512
4 Dormitorios en Carrasco Norte,U$S 530.000,,https://www.gallito.com.uy/espectacular-casa-en-carrasco-inmuebles-13854218,,
Más de 4 dormitorios en Lezica,U$S 530.000,532.0,https://www.gallito.com.uy/casa-en-lezica-7-dormitorios-inmuebles-14381906,-34.80283,-56.2314
4 Dormitorios en Malvin,U$S 530.000,250.0,https://www.gallito.com.uy/venta-de-casa-en-malvin-4-dormitorios-inmuebles-20072572,-34.89104,-56.11271
3 Dormitorios en Carrasco Norte,U$S 530.000,200.0,https://www.gallito.com.uy/casa-venta-jardines-de-carrasco-3-dormitorios-inmuebles-18448222,-34.86994,-56.04564
Más de 4 dormitorios en Lezica,U$S 530.000,532.0,https://www.gallito.com.uy/casa-en-lezica-7-dormitorios-inmuebles-14381904,-34.80283,-56.2314
Más de 4 dormitorios en Colon,U$S 530.000,532.0,https://www.gallito.com.uy/espectacular-residencia-sobre-av-lezica-de-revista-inmuebles-14222619,-34.8029,-56.23164
4 Dormitorios en Parque Miramar,U$S 530.000,280.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-y-servicio-parque-miramar-inmuebles-19149622,,
Más de 4 dormitorios en Punta Gorda,U$S 530.000,200.0,https://www.gallito.com.uy/excelente-casa-en-punta-gorda-inmuebles-19869225,-34.8858,-56.08912
4 Dormitorios en Parque Miramar,U$S 530.000,265.0,https://www.gallito.com.uy/hermosa-casa-en-padron-unico-en-parque-miramar-inmuebles-13872284,-34.8694,-56.03617
3 Dormitorios en Melilla,U$S 530.000,200.0,https://www.gallito.com.uy/chacra-en-melilla-se-vende-oportunidad-inmuebles-20086252,-34.76868,-56.29903
3 Dormitorios en Carrasco,U$S 530.000,,https://www.gallito.com.uy/casa-venta-en-carrasco-inmuebles-17834140,-34.88381,-56.07691
3 Dormitorios en Pocitos,U$S 530.000,158.0,https://www.gallito.com.uy/espectacular-casa-en-venta-con-renta-mts-wtc-y-rambla-inmuebles-19697692,-34.90688,-56.13472
Más de 4 dormitorios en La Blanqueada,U$S 530.000,291.0,https://www.gallito.com.uy/casa-venta-la-blanqueada-5-dormitorios-anzani-y-av-italia-d-inmuebles-20072300,,
3 Dormitorios en Carrasco,U$S 530.000,200.0,https://www.gallito.com.uy/venta-casa-carrasco-inmuebles-19697851,-34.88729,-56.07596
Más de 4 dormitorios en Pocitos,U$S 535.000,200.0,https://www.gallito.com.uy/casa-pocitos-5-dormitorios-garaje-y-barbacoa-inmuebles-18342231,-34.90731,-56.1516
Más de 4 dormitorios en Prado,U$S 539.991,690.0,https://www.gallito.com.uy/oportunidad-casa-en-prado-inmuebles-19396849,-34.85913,-56.20633
3 Dormitorios en Carrasco,U$S 540.000,250.0,https://www.gallito.com.uy/divino-chalet-en-impecable-estado-inmuebles-13561284,,
Más de 4 dormitorios en Cordon,U$S 540.000,202.0,https://www.gallito.com.uy/venta-casalocal-prox-a-la-intendencia-de-montevideo-cordon-inmuebles-18762001,-34.90563,-56.1855
4 Dormitorios en Punta Gorda,U$S 540.000,320.0,https://www.gallito.com.uy/importante-chalet-de-tejas-solida-construccion-gran-fondo-inmuebles-14519083,,
Más de 4 dormitorios en Centro,U$S 540.000,202.0,https://www.gallito.com.uy/venta-casalocal-padron-unico-en-centro-proximo-a-inmuebles-18762003,-34.90552,-56.18477
Más de 4 dormitorios en Prado,U$S 540.000,916.0,https://www.gallito.com.uy/venta-casa-de-estilo-5-dorm-garaje-coche-jardin-fondo-prado-inmuebles-18665929,-34.86338,-56.20507
3 Dormitorios en Parque Miramar,U$S 540.000,630.0,https://www.gallito.com.uy/casa-en-parque-miramar-3-dorm-3-baños-piscina-barbacoa-inmuebles-19488631,-34.86353,-56.03418
Más de 4 dormitorios en Punta Gorda,U$S 540.000,300.0,https://www.gallito.com.uy/oportunidad-2-hermosas-casas-en-1-padron-de-700m-inmuebles-12913918,-34.89268,-56.08745
4 Dormitorios en Carrasco,U$S 540.000,213.0,https://www.gallito.com.uy/venta-casa-5-dormitorios-carrasco-sur-fondo-piscina-inmuebles-19869922,,
3 Dormitorios en Carrasco,U$S 540.000,299.0,https://www.gallito.com.uy/casa-venta-punta-gorda-inmuebles-19446445,-34.89652,-56.06598
Más de 4 dormitorios en Punta Gorda,U$S 540.000,280.0,https://www.gallito.com.uy/casa-en-venta-en-punta-gorda-inmuebles-18979201,-34.89501,-56.06918
Más de 4 dormitorios en Carrasco,U$S 540.000,160.0,https://www.gallito.com.uy/excelente-casa-sobre-av-inmuebles-15644697,-34.87592,-56.04148
3 Dormitorios en Parque Miramar,U$S 540.000,240.0,https://www.gallito.com.uy/gran-casa-parque-miramar-unica-doble-pared-exterior-inmuebles-19758020,-34.86353,-56.03388
3 Dormitorios en Carrasco,U$S 540.000,,https://www.gallito.com.uy/lawn-tennis-chalet-una-planta-divina-calle-820-mts-parque-inmuebles-14346597,,
4 Dormitorios en Punta Gorda,U$S 540.000,277.0,https://www.gallito.com.uy/punta-gorda-impecable-proxima-a-la-rambla-inmuebles-19742305,-34.89729,-56.06727
3 Dormitorios en Punta Gorda,U$S 540.000,320.0,https://www.gallito.com.uy/chalet-tejas-excelente-ubicacion-inmuebles-14492093,,
3 Dormitorios en Punta Carretas,U$S 540.000,270.0,https://www.gallito.com.uy/gran-oportunidad-365-m2-c2-casas-o-bbcoa-inmuebles-15438760,,
4 Dormitorios en Punta Gorda,U$S 545.000,350.0,https://www.gallito.com.uy/oportunidad-inmuebles-14640412,,
2 Dormitorios en Punta Carretas,U$S 545.000,170.0,https://www.gallito.com.uy/excelente-casa-punta-carretas-1-del-mar-inmuebles-13408692,,
3 Dormitorios en Punta Gorda,U$S 545.000,172.0,https://www.gallito.com.uy/alquila-uss2000-vende-inmuebles-14350998,,
Más de 4 dormitorios en Pocitos,U$S 549.000,401.0,https://www.gallito.com.uy/clasica-casona-en-pocitos-ref-7228-inmuebles-18685091,-34.90853,-56.15041
Más de 4 dormitorios en Centro,U$S 550.000,390.0,https://www.gallito.com.uy/venta-casa-8-dormitorios-centro-inmuebles-19103596,-34.90889,-56.18061
4 Dormitorios en Carrasco Norte,U$S 550.000,450.0,https://www.gallito.com.uy/vende-o-alquila-ideal-empresa-salud-educacion-vivienda-inmuebles-15159289,,
Más de 4 dormitorios en Prado,U$S 550.000,380.0,https://www.gallito.com.uy/venta-padron-unico-en-corazon-del-prado-inmuebles-18410357,,
3 Dormitorios en Carrasco,U$S 550.000,300.0,https://www.gallito.com.uy/venta-de-casa-en-carrasco-3-dormitorios-con-buen-fondo-inmuebles-19284653,-34.89698,-56.06847
4 Dormitorios en Carrasco,U$S 550.000,205.0,https://www.gallito.com.uy/casa-con-renta-en-carrasco-ref-7662-inmuebles-19258506,-34.89049,-56.0554
Más de 4 dormitorios en Parque Miramar,U$S 550.000,500.0,https://www.gallito.com.uy/excelente-parque-de-miramar-ideal-2-familias-inmuebles-19714451,-34.86738,-56.03593
Más de 4 dormitorios en Centro,U$S 550.000,,https://www.gallito.com.uy/casa-en-venta-20-habitaciones-12-baã±os-maldonado-centr-inmuebles-20030266,-34.90931,-56.18934
Más de 4 dormitorios en Prado,U$S 550.000,276.0,https://www.gallito.com.uy/impecable-sobre-luis-alberto-de-herrera-si-banco-inmuebles-16871179,-34.85826,-56.19247
3 Dormitorios en Carrasco,U$S 550.000,290.0,https://www.gallito.com.uy/lebutt-proximo-portones-venta-con-renta-inversores-inmuebles-16473672,,
4 Dormitorios en Carrasco,U$S 550.000,280.0,https://www.gallito.com.uy/a-mts-de-tienda-inglesa-excelente-propiedad-inmuebles-13535359,-34.88326,-56.07797
Más de 4 dormitorios en Cordon,U$S 550.000,538.0,https://www.gallito.com.uy/venta-casa-cordon-19-habitaciones-3-cocinas-y-5-baño-inmuebles-18443082,-34.89736,-56.17302
Más de 4 dormitorios en Prado,U$S 550.000,280.0,https://www.gallito.com.uy/casa-venta-5-dormitorios-prado-inmuebles-14499786,,
Más de 4 dormitorios en Parque Miramar,U$S 550.000,565.0,https://www.gallito.com.uy/casa-parque-miramar-en-venta-inmuebles-17763600,,
4 Dormitorios en Carrasco,U$S 550.000,,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-3-baã±os-garaje-fondo-con-par-inmuebles-20086952,-34.88482,-56.08027
Más de 4 dormitorios en Prado,U$S 550.000,308.0,https://www.gallito.com.uy/oportunidad-para-reciclar-y-construir-frente-al-prado-inmuebles-20053496,,
Más de 4 dormitorios en Parque Miramar,U$S 550.000,570.0,https://www.gallito.com.uy/soleada-ideal-para-familia-numerosa-inmuebles-12844110,-34.86664,-56.0353
2 Dormitorios en Prado Norte,U$S 550.000,304.0,https://www.gallito.com.uy/3-casas-en-impecable-estado-cohera-4-autos-inmuebles-19120453,-34.84176,-56.20443
2 Dormitorios en Ciudad Vieja,U$S 550.000,322.0,https://www.gallito.com.uy/hermosa-y-unica-casa-de-estilo-colonial-con-3-patios-total-inmuebles-14698857,-34.90989,-56.21024
3 Dormitorios en Punta Gorda,U$S 550.000,290.0,https://www.gallito.com.uy/lebutt-chalet-de-estilo-venta-con-renta-ideal-inversores-inmuebles-16473591,,
2 Dormitorios en Punta Gorda,U$S 550.000,141.0,https://www.gallito.com.uy/de-revista-a-pasos-del-mar-584-metros-terreno-inmuebles-19610191,,
