desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine
2 Dormitorios en Punta Gorda,115000,68.0,https://www.gallito.com.uy/casa-de-2-dormitorios-punta-gorda-cooperativa-muy-linda-inmuebles-20154055,-34.88852,-56.085,2 Dormitorios,Punta Gorda,Punta Gorda,13.0
2 Dormitorios en La Comercial,115000,62.0,https://www.gallito.com.uy/casa-venta-la-comercial-montevideo-imasuy-l-inmuebles-20568467,-34.88102,-56.17196,2 Dormitorios,La Comercial,La Comercial,49.0
3 Dormitorios en Perez Castellanos,116000,111.0,https://www.gallito.com.uy/vende-casa-3-dormitorios-patio-con-parrillero-y-garaje-inmuebles-19192909,-34.85479,-56.15776,3 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0
3 Dormitorios en Perez Castellanos,118000,,https://www.gallito.com.uy/amplia-y-comoda-casa-de-3-dormitorios-proxima-al-antel-arena-inmuebles-18696296,-34.86157,-56.15482,3 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0
2 Dormitorios en Peñarol,120000,,https://www.gallito.com.uy/casa-con-local-comercial-inmuebles-20719786,-34.90721,-56.19027,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0
3 Dormitorios en Reducto,120000,221.0,https://www.gallito.com.uy/casablanca-ideal-inversores-padron-unico-de-221m2-inmuebles-21050899,,,3 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en La Blanqueada,120000,67.0,https://www.gallito.com.uy/casa-pa-prop-horizontal-impec-2-dorm-baño-patio-uss120000-inmuebles-19156128,-34.86921,-56.15592,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Peñarol,120000,500.0,https://www.gallito.com.uy/2-casas-con-garage-2-autos-y-gran-fondo-inmuebles-18553317,,,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0
2 Dormitorios en Malvin,125000,52.0,https://www.gallito.com.uy/apartamento-2-dormitorios-en-malvin-ph-independiente-inmuebles-20745726,-34.88826,-56.1215,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en Punta Gorda,125000,52.0,https://www.gallito.com.uy/apartamento-2-dormitorios-en-malvin-ph-independiente-inmuebles-19908605,-34.88826,-56.1215,2 Dormitorios,Punta Gorda,Punta Gorda,13.0
2 Dormitorios en Union,125000,53.0,https://www.gallito.com.uy/se-vende-casa-pu-2-dorms-2-baños-esc-en-la-union-inmuebles-20894459,-34.87742,-56.14797,2 Dormitorios,Union,Unión,23.0
2 Dormitorios en Buceo,125000,52.0,https://www.gallito.com.uy/apartamento-2-dormitorios-en-malvin-ph-independiente-inmuebles-19907958,-34.88826,-56.1215,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en La Blanqueada,128000,,https://www.gallito.com.uy/excelente-casa-toda-al-frente-sobre-boulevar-artigas-inmuebles-21015036,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en Brazo Oriental,129000,48.0,https://www.gallito.com.uy/casablanca-sobre-san-martin-inmuebles-20471636,,,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
2 Dormitorios en Buceo,129000,,https://www.gallito.com.uy/vende-impecable-casa-de-2-plantas-prox-a-la-playa-inmuebles-20905582,,,2 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Union,129000,111.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-union-con-barbacoa-y-estufa-a-leña-inmuebles-20906097,-34.87853,-56.1429,3 Dormitorios,Union,Unión,23.0
2 Dormitorios en Sayago,129000,86.0,https://www.gallito.com.uy/excelente-ubicacion-sobre-avenida-sayago-inmuebles-21101262,-34.83159,-56.21466,2 Dormitorios,Sayago,Sayago,52.0
3 Dormitorios en Paso Molino,129000,85.0,https://www.gallito.com.uy/venta-casa-paso-molino-3dor-1baño-gaje-parrillero-inmuebles-20436374,-34.85822,-56.22131,3 Dormitorios,Paso Molino,,
4 Dormitorios en Union,129000,,https://www.gallito.com.uy/venta-casa-en-la-uniã³n-4-dormitorios-garage-y-fondo-inmuebles-21122948,-34.87562,-56.14357,4 Dormitorios,Union,Unión,23.0
2 Dormitorios en Aguada,129500,85.0,https://www.gallito.com.uy/venta-casa-de-2-dormitorios-aguada-a-estrenar-inmuebles-20616972,,,2 Dormitorios,Aguada,Aguada,41.0
2 Dormitorios en Brazo Oriental,130000,,https://www.gallito.com.uy/venta-2-dormitorios-a-estrenar-brazo-oriental-inmuebles-20735851,,,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
3 Dormitorios en Prado Norte,130000,109.0,https://www.gallito.com.uy/casablanca-a-pasos-de-castro-ph-al-frente-inmuebles-13574862,-34.85028,-56.20538,3 Dormitorios,Prado Norte,"Prado, Nueva Savona",39.0
3 Dormitorios en La Blanqueada,130000,90.0,https://www.gallito.com.uy/muy-linda-casa-luminosa-3-dorm-parrillero-inmuebles-20689163,,,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en Prado,130000,71.0,https://www.gallito.com.uy/ph-en-planta-baja-en-excelente-punto-inmuebles-21015390,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Prado,130000,80.0,https://www.gallito.com.uy/casablanca-a-pasos-de-millan-ph-gemela-en-planta-baja-inmuebles-20453256,-34.85007,-56.19752,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en La Blanqueada,130000,90.0,https://www.gallito.com.uy/casa-en-la-blanqueada-inmuebles-21084308,,,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Malvin Norte,132000,120.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-malvin-norte-con-patio-y-parrillero-inmuebles-20906056,-34.87365,-56.11341,3 Dormitorios,Malvin Norte,Malvín Norte,12.0
4 Dormitorios en Piedras Blancas,135000,670.0,https://www.gallito.com.uy/piedras-blancas-a-metros-de-av-belloni-inmuebles-20362834,,,4 Dormitorios,Piedras Blancas,Piedras Blancas,31.0
3 Dormitorios en Jacinto Vera,135000,68.0,https://www.gallito.com.uy/comoda-propiedad-horizontal-en-jacinto-vera-trato-directo-inmuebles-20689274,,,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
2 Dormitorios en Reducto,135000,100.0,https://www.gallito.com.uy/casablanca-hermosa-planta-alta-excelente-metraje-inmuebles-18310553,-34.87821,-56.18371,2 Dormitorios,Reducto,Reducto,42.0
4 Dormitorios en Tres Cruces,135000,,https://www.gallito.com.uy/a-metros-de-tres-cruces-haedo-y-paullier-inmuebles-20507013,,,4 Dormitorios,Tres Cruces,Tres Cruces,50.0
3 Dormitorios en Atahualpa,135000,206.0,https://www.gallito.com.uy/casa-venta-atahualpa-montevideo-imasuy-r-inmuebles-19488093,-34.869,-56.19021,3 Dormitorios,Atahualpa,Atahualpa,43.0
2 Dormitorios en Carrasco,135000,85.0,https://www.gallito.com.uy/con-renta-casa-en-carrasco-norte-prox-colegio-british-inmuebles-20931161,-34.87433,-56.07264,2 Dormitorios,Carrasco,Carrasco,14.0
2 Dormitorios en Cerrito,140000,165.0,https://www.gallito.com.uy/dos-casas-en-el-mismo-padron-en-excelente-estado-inmuebles-20765610,-34.85646,-56.16063,2 Dormitorios,Cerrito,Cerrito,27.0
3 Dormitorios en Capurro,140000,98.0,https://www.gallito.com.uy/casa-en-capurro-pu-3-dormitorios-gge-y-patio-inmuebles-18568539,,,3 Dormitorios,Capurro,"Capurro, Bella Vista",40.0
2 Dormitorios en Aguada,140000,78.0,https://www.gallito.com.uy/oportunidad-lima-y-minas-ph-independiente-con-cochera-inmuebles-21002692,,,2 Dormitorios,Aguada,Aguada,41.0
2 Dormitorios en Prado,140000,80.0,https://www.gallito.com.uy/casa-en-islas-canarias-en-ph-al-frente-2-dormitorios-inmuebles-19639541,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Sayago,145000,160.0,https://www.gallito.com.uy/casa-con-fondo-amplio-y-apartamento-independiente-a-la-calle-inmuebles-20735788,-34.83926,-56.21301,3 Dormitorios,Sayago,Sayago,52.0
3 Dormitorios en La Comercial,145000,,https://www.gallito.com.uy/casa-venta-la-comercial-montevideo-imasuy-s-inmuebles-20741536,-34.8811,-56.17287,3 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Reducto,145000,110.0,https://www.gallito.com.uy/se-vende-casa-en-excelente-zona-2-dormitorios-inmuebles-20840998,,,2 Dormitorios,Reducto,Reducto,42.0
1 Dormitorio en Malvin,145000,65.0,https://www.gallito.com.uy/hermosa-al-frente-en-la-mejor-ubicacion-inmuebles-18862751,,,1 Dormitorio,Malvin,Malvín,11.0
2 Dormitorios en Parque Batlle,145000,68.0,https://www.gallito.com.uy/vendo-casa-con-renta-en-parque-batlle-inmuebles-20931574,-34.88993,-56.14367,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
Más de 4 dormitorios en Jacinto Vera,146000,133.0,https://www.gallito.com.uy/vendo-casa-ph-tomo-apartamento-solo-en-montevideo-inmuebles-20788673,-34.90721,-56.19027,Más de 4 dormitorios,Jacinto Vera,Jacinto Vera,44.0
2 Dormitorios en Buceo,148000,60.0,https://www.gallito.com.uy/casa-2-dormitorios-buceo-inmuebles-20930577,-34.88955,-56.12246,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Malvin,148000,60.0,https://www.gallito.com.uy/excelente-planta-alta-luminosa-terraza-inmuebles-20363768,,,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en Barrio Sur,149000,80.0,https://www.gallito.com.uy/venta-casa-barrio-sur-dos-dormitorios-azotea-barbacoa-amplia-inmuebles-20746241,-34.912,-56.18507,2 Dormitorios,Barrio Sur,Barrio Sur,3.0
2 Dormitorios en Palermo,149000,80.0,https://www.gallito.com.uy/venta-casa-palermo-dos-dormitorios-azotea-barbacoa-amplia-inmuebles-20741813,-34.91207,-56.1854,2 Dormitorios,Palermo,Palermo,5.0
3 Dormitorios en Reducto,150000,84.0,https://www.gallito.com.uy/casablanca-ph-al-frente-super-luminosa-inmuebles-20651645,,,3 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Aguada,150000,90.0,https://www.gallito.com.uy/casa-de-altos-2-dormitorios-y-demas-90-metros-consulte-inmuebles-21042983,,,2 Dormitorios,Aguada,Aguada,41.0
3 Dormitorios en Jacinto Vera,150000,108.0,https://www.gallito.com.uy/casa-de-altos-toda-exterior-con-patio-y-azotea-inmuebles-18938486,-34.87845,-56.17014,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
3 Dormitorios en La Blanqueada,150000,108.0,https://www.gallito.com.uy/proxima-al-canal-5-y-el-comando-casa-de-altos-inmuebles-19276657,-34.87845,-56.16997,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Otro,154000,151.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-con-garaje-y-fondo-inmuebles-21007949,-34.84828,-56.19622,3 Dormitorios,Otro,,
2 Dormitorios en Buceo,155000,99.0,https://www.gallito.com.uy/casa-venta-buceo-pu-si-banco-jardin-garage-inmuebles-20933011,,,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Malvin,155000,58.0,https://www.gallito.com.uy/casatroja-venta-casa-en-malvin-inmuebles-19488576,,,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en La Blanqueada,155000,65.0,https://www.gallito.com.uy/casas-muy-luminosas-con-cochera-y-patio-inmuebles-20923836,-34.90721,-56.19027,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en Malvin,155000,58.0,https://www.gallito.com.uy/casatroja-venta-casa-en-malvin-inmuebles-15580314,,,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en Prado,159000,,https://www.gallito.com.uy/sobre-benavidez-casita-al-frente-en-ph-2-dormitorios-inmuebles-20848596,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
1 Dormitorio en Punta Carretas,160000,52.0,https://www.gallito.com.uy/casatroja-venta-casa-duplex-a-estrenar-en-punta-carretas-inmuebles-19618549,,,1 Dormitorio,Punta Carretas,Punta Carretas,7.0
3 Dormitorios en Carrasco,160000,72.0,https://www.gallito.com.uy/duplex-de-3-dormitorios-en-carrasco-inmuebles-20142827,-34.88053,-56.08233,3 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Punta Gorda,160000,72.0,https://www.gallito.com.uy/duplex-de-3-dormitorios-en-carrasco-inmuebles-20142828,-34.88053,-56.08233,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en Reducto,160000,,https://www.gallito.com.uy/casa-venta-reducto-montevideo-imasuy-s-inmuebles-21036851,-34.87796,-56.19196,Más de 4 dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Reducto,162000,73.0,https://www.gallito.com.uy/casatroja-venta-de-casa-en-brazo-oriental-inmuebles-14770613,,,2 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Brazo Oriental,162000,98.0,https://www.gallito.com.uy/casatroja-neg-inmobiliaria-venta-casa-en-fomento-inmuebles-13777448,-34.86808,-56.18367,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
2 Dormitorios en Malvin,165000,63.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-malvin-duplex-con-cochera-inmuebles-20905691,-34.88227,-56.08933,2 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Reducto,165000,155.0,https://www.gallito.com.uy/casablanca-excelente-construccion-super-luminosa-inmuebles-20594000,-34.87417,-56.18902,3 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Buceo,165000,50.0,https://www.gallito.com.uy/casa-de-altos-en-nuevo-malvin-inmuebles-21105819,,,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Atahualpa,168000,72.0,https://www.gallito.com.uy/se-vende-ph-bajo-casa-atahualpa-2-dormitorios-jardin-garage-inmuebles-21007991,-34.86553,-56.18866,2 Dormitorios,Atahualpa,Atahualpa,43.0
3 Dormitorios en Pocitos,169000,,https://www.gallito.com.uy/se-vende-casa-en-pocitos-de-3-dormitorios-inmuebles-20848347,,,3 Dormitorios,Pocitos,Pocitos,8.0
2 Dormitorios en Pocitos,169000,65.0,https://www.gallito.com.uy/casa-venta-pocitos-montevideo-imasuy-lc-inmuebles-20905658,-34.90853,-56.15041,2 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Prado,170000,200.0,https://www.gallito.com.uy/oportunidad-constructor-reciclaje-8-unids-veala-094082543-inmuebles-17612881,-34.90721,-56.19027,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Prado,170000,60.0,https://www.gallito.com.uy/excelente-propiedad-con-renta-sobre-lucas-obes-inmuebles-17451491,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin Norte,170000,95.0,https://www.gallito.com.uy/buena-casa-en-planta-alta-toda-la-planta-inmuebles-20801978,-34.90721,-56.19027,3 Dormitorios,Malvin Norte,Malvín Norte,12.0
3 Dormitorios en Prado,170000,85.0,https://www.gallito.com.uy/casa-en-venta-2-3-dorm-parrill-cbarb-garage-galpon-prado-inmuebles-20985446,-34.90721,-56.19027,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin,173000,64.0,https://www.gallito.com.uy/bajo-de-precioproxmar-y-club-pa-cochera-y-parrill-3tzas-inmuebles-20880579,-34.89,-56.09543,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Parque Batlle,173000,60.0,https://www.gallito.com.uy/divina-impec-ph-pb-3-dorm-baño-cocina-parrillero-uss-173000-inmuebles-18444016,-34.89824,-56.14344,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en Parque Batlle,175000,62.0,https://www.gallito.com.uy/venta-casa-parque-batlle-p-h-2-dormitorios-2-baños-inmuebles-20974556,-34.89732,-56.14675,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en La Comercial,175000,150.0,https://www.gallito.com.uy/casa-de-excelente-construccion-garaje-inmuebles-17100290,-34.88574,-56.17589,2 Dormitorios,La Comercial,La Comercial,49.0
4 Dormitorios en Colon,175000,204.0,https://www.gallito.com.uy/dueño-vende-inmuebles-20941519,-34.8103,-56.22323,4 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en Pocitos,175000,80.0,https://www.gallito.com.uy/excelpunto-no-gastos-comunes-para-entrar-inmuebles-13251038,,,2 Dormitorios,Pocitos,Pocitos,8.0
2 Dormitorios en Malvin,175000,80.0,https://www.gallito.com.uy/una-planta-con-garage-muy-linda-y-segura-inmuebles-17681464,,,2 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Goes,178000,107.0,https://www.gallito.com.uy/impecable-muy-comoda-cpatio-parrillero-prox-garibaldi-inmuebles-20879784,-34.87771,-56.1774,3 Dormitorios,Goes,,
3 Dormitorios en Cordon,180000,164.0,https://www.gallito.com.uy/venta-permuta-casa-cordon-3-dormitorios-2-baños-padron-unico-inmuebles-20969289,-34.89612,-56.17353,3 Dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Barrio Sur,180000,130.0,https://www.gallito.com.uy/casa-para-reciclar-3-dormitorios-en-palermo-inmuebles-19595262,-34.90983,-56.18045,3 Dormitorios,Barrio Sur,Barrio Sur,3.0
Más de 4 dormitorios en Union,180000,92.0,https://www.gallito.com.uy/hermosa-casa-2-planta-pu45-dormitorios-barbacoa-garaje-inmuebles-20947316,-34.87611,-56.14993,Más de 4 dormitorios,Union,Unión,23.0
3 Dormitorios en Jacinto Vera,180000,97.0,https://www.gallito.com.uy/jacinto-vera-casa-venta-3-dormitorios-garaje-inmuebles-20997488,-34.87224,-56.1751,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
3 Dormitorios en Palermo,180000,130.0,https://www.gallito.com.uy/casa-para-reciclar-3-dormitorios-en-palermo-inmuebles-19575729,-34.90983,-56.18045,3 Dormitorios,Palermo,Palermo,5.0
3 Dormitorios en Cordon,180000,130.0,https://www.gallito.com.uy/casa-para-reciclar-3-dormitorios-en-palermo-inmuebles-19595264,-34.90983,-56.18045,3 Dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Larrañaga,180000,135.0,https://www.gallito.com.uy/gran-oportunidad-apartamento-y-monoambiente-inmuebles-20737193,-34.90721,-56.19027,3 Dormitorios,Larrañaga,Larrañaga,46.0
3 Dormitorios en Tres Cruces,180000,164.0,https://www.gallito.com.uy/venta-o-permuta-casa-tres-cruces-3-dormitorios-padron-unico-inmuebles-20938534,-34.89603,-56.17355,3 Dormitorios,Tres Cruces,Tres Cruces,50.0
3 Dormitorios en Prado Norte,180000,162.0,https://www.gallito.com.uy/casablanca-padron-unico-excelente-construccion-inmuebles-21002788,,,3 Dormitorios,Prado Norte,"Prado, Nueva Savona",39.0
4 Dormitorios en Jacinto Vera,180000,100.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-con-cochera-jardin-y-fondo-inmuebles-20692568,-34.86675,-56.17507,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
Más de 4 dormitorios en Cordon,184000,184.0,https://www.gallito.com.uy/sp-guyabos-y-ed-acevedo-pu-184-m2-impecable-crenta-inmuebles-20937282,-34.90271,-56.17559,Más de 4 dormitorios,Cordon,Cordón,4.0
2 Dormitorios en La Blanqueada,185000,72.0,https://www.gallito.com.uy/hermosa-casa-esquina-de-2-dorm-sobre-magariños-cervantes-inmuebles-19249165,-34.88459,-56.14281,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Sayago,185000,92.0,https://www.gallito.com.uy/se-vende-casa-3-dor-2-baños-y-garage-en-sayago-inmuebles-20835520,-34.83884,-56.21387,3 Dormitorios,Sayago,Sayago,52.0
2 Dormitorios en Parque Batlle,185000,,https://www.gallito.com.uy/padron-unico-dos-plantas-cochera-y-terraza-con-parrillero-inmuebles-20312004,,,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en Pocitos Nuevo,185000,72.0,https://www.gallito.com.uy/tipo-casita-impecable-para-entrar-alegre-y-luminosa-inmuebles-20549236,-34.90524,-56.14207,2 Dormitorios,Pocitos Nuevo,Pocitos,8.0
2 Dormitorios en Prado Norte,187000,,https://www.gallito.com.uy/excelente-propiedad-en-padron-unico-mas-apto-de-1-dormitorio-inmuebles-20296090,,,2 Dormitorios,Prado Norte,"Prado, Nueva Savona",39.0
2 Dormitorios en Prado,187000,112.0,https://www.gallito.com.uy/excelente-casa-en-el-prado-mas-apto-en-el-fondo-parrillero-inmuebles-20772866,-34.85159,-56.20181,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin,190000,122.0,https://www.gallito.com.uy/casa-de-altos-sobre-rivera-inmuebles-19154449,-34.89476,-56.11887,3 Dormitorios,Malvin,Malvín,11.0
Más de 4 dormitorios en Cordon,190000,170.0,https://www.gallito.com.uy/casa-venta-cordon-montevideo-inmobiliaria-mas-r-inmuebles-19487939,-34.90414,-56.17841,Más de 4 dormitorios,Cordon,Cordón,4.0
2 Dormitorios en La Comercial,190000,417.0,https://www.gallito.com.uy/justicia-y-hocquart-10m-de-frente-417m2-a-reciclar-lo-mejor-inmuebles-18966860,,,2 Dormitorios,La Comercial,La Comercial,49.0
3 Dormitorios en Pocitos,190000,120.0,https://www.gallito.com.uy/gran-oportunidad-casa-de-tres-dormitorios-con-renta-inmuebles-20324391,-34.90658,-56.14769,3 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Cordon,194000,90.0,https://www.gallito.com.uy/ph-de-altos-entrada-independiente-cordon-sur-inmuebles-18211005,-34.90487,-56.16784,4 Dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Cordon,194000,,https://www.gallito.com.uy/ph-de-altos-entrada-independiente-cordon-sur-inmuebles-17106438,-34.9051,-56.16799,3 Dormitorios,Cordon,Cordón,4.0
Más de 4 dormitorios en Jacinto Vera,195000,325.0,https://www.gallito.com.uy/vende-casa-de-325-m2-con-fondo-2-entradas-acepta-banco-inmuebles-20731854,-34.87778,-56.17591,Más de 4 dormitorios,Jacinto Vera,Jacinto Vera,44.0
4 Dormitorios en Reducto,195000,158.0,https://www.gallito.com.uy/casablanca-padron-unico-a-pasos-de-avenidas-inmuebles-20888526,-34.87248,-56.19135,4 Dormitorios,Reducto,Reducto,42.0
3 Dormitorios en Palermo,195000,111.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-palermo-inmuebles-20548841,,,3 Dormitorios,Palermo,Palermo,5.0
3 Dormitorios en Palermo,195000,111.0,https://www.gallito.com.uy/centa-casa-palermo-3-dormitorios-inmuebles-20997325,-34.91226,-56.18254,3 Dormitorios,Palermo,Palermo,5.0
3 Dormitorios en Brazo Oriental,197000,190.0,https://www.gallito.com.uy/gran-casa-en-padron-unico-sobre-san-martin-a-mts-de-avdas-inmuebles-21096921,-34.86808,-56.181,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
3 Dormitorios en Union,198000,140.0,https://www.gallito.com.uy/venta-casa-union-3-dormitorios-2-baños-garaje-fondo-barbacoa-inmuebles-19315286,-34.88498,-56.1322,3 Dormitorios,Union,Unión,23.0
3 Dormitorios en Prado,198000,110.0,https://www.gallito.com.uy/venta-casa-prado-3-dorm-2-baños-cochera-inmuebles-21092046,-34.86451,-56.20874,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin,198000,90.0,https://www.gallito.com.uy/a-una-del-mar-jardin-tres-dormitorio-fondo-con-parrillero-inmuebles-21123576,-34.89562,-56.0978,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Buceo,198000,140.0,https://www.gallito.com.uy/permuta-venta-casa-3-dorm-fondo-garaje-prox-avenida-italia-inmuebles-20965679,-34.88535,-56.1313,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Capurro,199000,400.0,https://www.gallito.com.uy/oportunidad-venta-predio-con-proyecto-capurro-montevideo-inmuebles-19488094,-34.87102,-56.21514,3 Dormitorios,Capurro,"Capurro, Bella Vista",40.0
3 Dormitorios en La Blanqueada,199000,100.0,https://www.gallito.com.uy/venta-casa-la-blanqueada-tres-dormitorios-fondo-garaje-inmuebles-15964605,-34.88597,-56.15561,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
Más de 4 dormitorios en Ciudad Vieja,200000,150.0,https://www.gallito.com.uy/casa-con-patio-y-apartamento-inmuebles-18367477,-34.9098,-56.2106,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
4 Dormitorios en Barrio Sur,200000,,https://www.gallito.com.uy/venta-casa-barrio-sur-4-dormitorios-con-garage-inmuebles-21043028,-34.955,-54.971,4 Dormitorios,Barrio Sur,Barrio Sur,3.0
2 Dormitorios en La Blanqueada,205000,107.0,https://www.gallito.com.uy/casa-2-dormitorios-2-baños-patio-con-barbacoa-inmuebles-20888172,-34.90721,-56.19027,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
Más de 4 dormitorios en Prado,210000,184.0,https://www.gallito.com.uy/casablanca-espectacular-punto-interesante-pu-inmuebles-18692104,-34.8721,-56.19061,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0
Más de 4 dormitorios en Cordon,210000,150.0,https://www.gallito.com.uy/dueño-vende-ideal-empresa-o-familia-buena-ubicacion-inmuebles-20929791,-34.89616,-56.17765,Más de 4 dormitorios,Cordon,Cordón,4.0
4 Dormitorios en Jacinto Vera,210000,174.0,https://www.gallito.com.uy/vm-asesores-inmobiliarios-vende-casa-en-jacinto-vera-inmuebles-20731079,,,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
4 Dormitorios en Capurro,210000,95.0,https://www.gallito.com.uy/casablanca-padron-unico-casa-con-hermoso-entorno-inmuebles-21042986,,,4 Dormitorios,Capurro,"Capurro, Bella Vista",40.0
2 Dormitorios en Pocitos,210000,62.0,https://www.gallito.com.uy/vendo-casa-en-pocitos-inmuebles-20680821,,,2 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Parque Batlle,210000,70.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-barbacoa-parque-batlle-inmuebles-20697881,-34.88923,-56.14296,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en Buceo,215000,70.0,https://www.gallito.com.uy/muy-linda-casa-a-pasos-de-mdeo-shopping-y-wtc-excelente-ubic-inmuebles-20167003,-34.8981,-56.13396,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Buceo,215000,69.0,https://www.gallito.com.uy/excelente-ubicacion-a-pasos-del-wtc-y-montevideo-shopping-inmuebles-20090412,-34.89704,-56.13388,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Buceo,215000,75.0,https://www.gallito.com.uy/casa-a-estrenar-en-buceo-2-dorm-patio-y-cochera-inmuebles-20703077,-34.89179,-56.12371,2 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en La Blanqueada,215000,97.0,https://www.gallito.com.uy/casa-de-3-dormitorios-con-garage-y-patio-con-parrillero-inmuebles-20524733,-34.87821,-56.16269,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en Buceo,219000,150.0,https://www.gallito.com.uy/padron-unico-en-buceo-casa-y-terreno-para-varios-autos-inmuebles-20670608,,,2 Dormitorios,Buceo,Buceo,9.0
4 Dormitorios en Aguada,220000,186.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-18555059,-34.89018,-56.18376,4 Dormitorios,Aguada,Aguada,41.0
