desc,valor,metraje,url,metraje_2,lat,lng
3 Dormitorios en La Teja,115000,80.0,https://www.gallito.com.uy/venta-casa-en-la-teja-3-dormitorios-pu-inmuebles-26798060,221.0,-34.86871,-56.23296
2 Dormitorios en Aguada,115000,69.0,https://www.gallito.com.uy/venta-casa-padron-unico-en-esquina-aguada-inmuebles-27351860,69.0,-34.88539,-56.18555
2 Dormitorios en Maroñas,115000,,https://www.gallito.com.uy/casa-en-venta-con-renta-2-dormitorios-1-baã±o-inmuebles-26117922,187.0,-34.86136,-56.12656
1 Dormitorio en Atahualpa,115000,,https://www.gallito.com.uy/venca-casa-en-atahualpa-1-dormitorio-inmuebles-25749451,80.0,,
Más de 4 dormitorios en Carrasco,115000,200.0,https://www.gallito.com.uy/nuda-propiedad-en-venta-usufructo-vitalicio-carrasco-sur-inmuebles-18113058,200.0,,
2 Dormitorios en Sayago,115000,65.0,https://www.gallito.com.uy/excelente-duplex-2-dormitorios-garage-y-parrillero-sayago-inmuebles-25401590,65.0,-34.82929,-56.21687
3 Dormitorios en Brazo Oriental,115000,,https://www.gallito.com.uy/ph-en-brazo-oriental-excelente-ubicacion-3-dorm-con-renta-inmuebles-26422559,89.0,,
2 Dormitorios en Colon,115000,250.0,https://www.gallito.com.uy/3-unidades-de-vivienda-sobre-calle-pintos-cardeiros-prox-ga-inmuebles-16433860,,,
1 Dormitorio en Pajas Blancas,115000,,https://www.gallito.com.uy/casa-en-venta-1-dormitorio-patio-blancas-inmuebles-26984820,120.0,-34.82128,-56.14018
3 Dormitorios en Centro,115000,116.0,https://www.gallito.com.uy/casa-palta-con-barbacoa-inmuebles-26527794,116.0,,
3 Dormitorios en Tres Cruces,115000,135.0,https://www.gallito.com.uy/ph-altos-venta-en-tres-cruces-inmuebles-22759020,220.0,-34.89567,-56.16988
Más de 4 dormitorios en Colon,115000,,https://www.gallito.com.uy/venta-casa-con-terreno-y-2-apartamentos-colon-inmuebles-27484970,720.0,,
2 Dormitorios en Maroñas,115000,107.0,https://www.gallito.com.uy/venta-de-casa-con-parrillero-y-2-dormitorios-en-maroñas-inmuebles-27586734,187.0,,
2 Dormitorios en Sayago,115000,68.0,https://www.gallito.com.uy/casa-sayago-2-dormitorios-inmuebles-24477130,68.0,-34.83676,-56.2025
3 Dormitorios en Paso De La Arena,115000,77.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-paso-de-la-arena-rentada-inmuebles-27090888,517.0,,
1 Dormitorio en Union,115000,70.0,https://www.gallito.com.uy/oportunidad-inversores-inmuebles-16347102,,,
3 Dormitorios en J. Hipodromo,115000,212.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-jardines-del-hipodromo-inmuebles-26852310,212.0,-34.83588,-56.12405
3 Dormitorios en La Teja,115000,,https://www.gallito.com.uy/amplia-y-moderna-con-cocheras-fondo-y-mas-inmuebles-24324358,475.0,-34.85697,-56.23512
4 Dormitorios en Jacinto Vera,115000,56.0,https://www.gallito.com.uy/ideal-inversion-casa-con-buena-rentabilidad-4-dormitorios-inmuebles-18007385,93.0,,
3 Dormitorios en Prado,115000,84.0,https://www.gallito.com.uy/venta-casa-prado-3-dormitorios-patio-y-parrillero-inmuebles-25189721,142.0,-34.85611,-56.21416
4 Dormitorios en Sayago,115000,80.0,https://www.gallito.com.uy/venta-2-casas-1-y-2-dormitorios-pad-unico-sayago-inmuebles-27416301,224.0,-34.82805,-56.21615
3 Dormitorios en Parque Batlle,115000,93.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-la-blanqueada-para-reciclar-inmuebles-24820594,108.0,-34.88603,-56.1467
3 Dormitorios en La Blanqueada,115000,93.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-la-blanqueada-para-reciclar-inmuebles-24820593,108.0,-34.88603,-56.1467
Más de 4 dormitorios en Manga,115000,156.0,https://www.gallito.com.uy/casa-c-gran-terreno-2-aptos-entre-piedras-blancas-y-manga-inmuebles-23272770,971.0,-34.81828,-56.15282
3 Dormitorios en Nuevo Paris,115000,253.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-nuevo-paris-y-apartamento-inmuebles-27616046,253.0,-34.8369,-56.2453
1 Dormitorio en Buceo,115000,,https://www.gallito.com.uy/casa-por-corredor-abierto-de-un-dormitorio-y-patio-a-pasos-inmuebles-23214440,1.0,-34.955,-54.971
1 Dormitorio en Union,115000,53.0,https://www.gallito.com.uy/ifer&olivera-comercio-prox-8-de-octubre-inmuebles-17137594,53.0,-34.87698,-56.1424
3 Dormitorios en Tres Cruces,115000,93.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-la-blanqueada-para-reciclar-inmuebles-24820595,108.0,-34.88603,-56.1467
3 Dormitorios en Maroñas,115000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorio-1-baã±o-fondo-y-flor-inmuebles-27569819,266.0,-34.84601,-56.13871
4 Dormitorios en Prado,116000,,https://www.gallito.com.uy/venta-ph-independiente-en-el-prado-orden-de-inmuebles-24614237,150.0,,
2 Dormitorios en Colon,117000,,https://www.gallito.com.uy/muy-linda-casa-2-dormitorios-con-barbacoa-y-garaje-inmuebles-26859657,300.0,-34.91337,-54.94264
2 Dormitorios en Colon,117000,,https://www.gallito.com.uy/se-vende-casa-2-dormitorios-fondo-con-barbacoa-garage-en-co-inmuebles-26810205,300.0,-34.91337,-54.94264
2 Dormitorios en Colon,117000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-2-baã±os-patio-colã³n-inmuebles-26670143,300.0,-34.81098,-56.22536
2 Dormitorios en Colon,117000,,https://www.gallito.com.uy/casa-grande-en-venta-2-dormitorios-parrillero-garage-colon-inmuebles-26803460,300.0,-34.80234,-56.22029
4 Dormitorios en Perez Castellanos,118000,111.0,https://www.gallito.com.uy/casa-de-4-dormitorios-y-un-generoso-fondo-con-parrillero-inmuebles-26889838,149.0,-34.85094,-56.15445
3 Dormitorios en Bella Vista,118000,97.0,https://www.gallito.com.uy/al20441-venta-casa-3dorm-bella-vista-patios-inmuebles-27003004,111.0,-34.87988,-56.19648
2 Dormitorios en Villa Española,118000,206.0,https://www.gallito.com.uy/casa-villa-española-inmuebles-23783760,1.0,-34.86453,-56.14121
2 Dormitorios en Bella Vista,118000,71.0,https://www.gallito.com.uy/prox-agraciada-reciclaje-luminoso-amplio-inmuebles-25542072,1.0,,
3 Dormitorios en Aguada,118000,97.0,https://www.gallito.com.uy/al2044-venta-casa-3dorm-aguada-patios-inmuebles-26990518,111.0,-34.87988,-56.19648
3 Dormitorios en Piedras Blancas,118990,174.0,https://www.gallito.com.uy/venta-piedras-blancas-casa-monoambiente-4-dormito-inmuebles-26386692,772.0,-34.83207,-56.15369
Más de 4 dormitorios en Ituzaingo,119000,93.0,https://www.gallito.com.uy/oportunidad-para-desarrollo-en-barrio-ituzaingo-inmuebles-27493996,474.0,-34.90721,-56.19027
Más de 4 dormitorios en Belvedere,119000,,https://www.gallito.com.uy/2-casas-en-venta-6-dormitorios-2-baã±os-inmuebles-25952243,528.0,-34.84619,-56.22506
4 Dormitorios en Paso De La Arena,119000,110.0,https://www.gallito.com.uy/casa-en-venta-en-paso-de-la-arena-inmuebles-27503885,882.0,,
2 Dormitorios en Cerro,119000,114.0,https://www.gallito.com.uy/casa-dos-dormitorios-en-venta-en-cerro-con-garage-inmuebles-27224705,222.0,-34.87537,-56.24814
4 Dormitorios en Ituzaingo,119000,141.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-2-baños-garaje-en-ituzaingo-inmuebles-26962172,312.0,,
2 Dormitorios en Buceo,119000,133.0,https://www.gallito.com.uy/av-italia-y-comercio-prox-ph-p-alta-buena-construccion-inmuebles-26178060,133.0,-34.88384,-56.13042
3 Dormitorios en Aguada,119000,89.0,https://www.gallito.com.uy/casa-venta-aguada-montevideo-imasuy-fc-inmuebles-27363833,89.0,-34.89438,-56.18498
3 Dormitorios en Paso Molino,119000,120.0,https://www.gallito.com.uy/padron-unico-con-3-propiedades-en-venta-ideal-inversio-inmuebles-27284254,120.0,-34.86491,-56.21561
3 Dormitorios en Aguada,119000,95.0,https://www.gallito.com.uy/ventaaguadacasa3-dormitorios-parrillero-terraza-95-inmuebles-26386749,120.0,-34.89566,-56.18409
3 Dormitorios en Otro,119000,,https://www.gallito.com.uy/casa-venta-montevideo-imasuy-fc-inmuebles-27328951,89.0,-34.89438,-56.18498
3 Dormitorios en Sayago,119000,120.0,https://www.gallito.com.uy/casa-en-venta-a-dos-cuadras-de-brbatlle-o-ordoñez-inmuebles-20773363,350.0,-34.82264,-56.2307
3 Dormitorios en Cordon,119000,,https://www.gallito.com.uy/casa-venta-centro-montevideo-imasuy-fc-inmuebles-27328950,89.0,-34.89438,-56.18498
4 Dormitorios en Goes,119000,182.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-patio-a-reciclar-goes-inmuebles-27383969,211.0,-34.88099,-56.1743
2 Dormitorios en Palermo,119000,,https://www.gallito.com.uy/venta-casa-dãplex-con-renta-2-dormitorios-1-inmuebles-19654069,56.0,-34.91069,-56.17981
Más de 4 dormitorios en Cordon,119000,,https://www.gallito.com.uy/casa-venta-cordon-montevideo-imasuy-lc-inmuebles-27398115,205.0,-34.90108,-56.18139
4 Dormitorios en Cordon,119000,,https://www.gallito.com.uy/casa-de-altos-en-venta-4-dormitorios-1-baã±o-inmuebles-27402068,128.0,-34.90116,-56.18144
2 Dormitorios en Ituzaingo,119000,141.0,https://www.gallito.com.uy/venta-2-casas-en-padron-unico-en-ituzaingo-inmuebles-26962171,312.0,,
Más de 4 dormitorios en Otro,119000,,https://www.gallito.com.uy/casa-venta-5-habitaciones-montevideo-imasuy-lc-inmuebles-27387137,205.0,-34.90108,-56.18139
4 Dormitorios en Cordon,119000,,https://www.gallito.com.uy/venta-ph-altos-cordon-4-dormitorios-ideal-renta-inmuebles-27484839,206.0,,
Más de 4 dormitorios en Centro,119000,,https://www.gallito.com.uy/casa-venta-centro-montevideo-imasuy-lc-inmuebles-27387136,205.0,-34.90108,-56.18139
2 Dormitorios en Cerrito,119000,149.0,https://www.gallito.com.uy/venta-dos-casas-en-un-padron-con-renta-cerrito-inmuebles-26890943,189.0,-34.8587,-56.17334
2 Dormitorios en Atahualpa,119000,49.0,https://www.gallito.com.uy/casa-de-altos-actualizada;-con-renta-y-sin-gc-inmuebles-27565442,139.0,-34.86743,-56.18851
Más de 4 dormitorios en Cerro,119000,,https://www.gallito.com.uy/atencion-inversionista-venta-1-casa-con-garaje-inmuebles-27169915,280.0,-34.89342,-56.18767
2 Dormitorios en La Comercial,119000,64.0,https://www.gallito.com.uy/venta-ph-la-comercial-2dorm-2-baños-estrene-ya-inmuebles-27284632,64.0,-34.89051,-56.17661
Más de 4 dormitorios en Cerro,119000,,https://www.gallito.com.uy/atencion-inversionista-venta-1-casa-con-garaje-inmuebles-27169773,280.0,-34.89342,-56.18767
3 Dormitorios en Aguada,119000,89.0,https://www.gallito.com.uy/venta-de-casa-en-aguada-para-refaccionar-inmuebles-26912414,119.0,-34.89427,-56.18497
2 Dormitorios en Brazo Oriental,119000,,https://www.gallito.com.uy/sobre-liropeya-casa-en-planta-alta-sãper-inmuebles-27351918,67.0,-34.86613,-56.1842
3 Dormitorios en Cerrito,119000,121.0,https://www.gallito.com.uy/venta-casa-en-cerrito-de-3-dormitorios-gge-y-patio-inmuebles-27363086,145.0,-34.85592,-56.16598
Más de 4 dormitorios en Union,119990,82.0,https://www.gallito.com.uy/proximo-a-8-de-oct5dormopcion-a-un-apto-con-entrada-inmuebles-26386491,203.0,-34.87191,-56.13011
3 Dormitorios en Cerro,120000,,https://www.gallito.com.uy/gran-casa-en-venta-en-el-corazon-del-cerro-inmuebles-25668197,10.0,-34.88822,-56.25332
2 Dormitorios en Brazo Oriental,120000,50.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-a-estrenar-en-brazo-oriental-inmuebles-26723781,50.0,-34.86403,-56.17932
4 Dormitorios en Paso De La Arena,120000,140.0,https://www.gallito.com.uy/venta-2-casas-de-2-dormitorios-en-paso-de-la-arena-inmuebles-27490519,596.0,-34.83397,-56.27299
3 Dormitorios en Lezica,120000,200.0,https://www.gallito.com.uy/cuatro-undiades-en-el-mismo-padron-en-lezica-inmuebles-26364119,850.0,-34.80931,-56.24698
3 Dormitorios en Sayago,120000,,https://www.gallito.com.uy/sayago-excelente-propiedad-casa-en-venta-3-inmuebles-23190937,310.0,-34.83138,-56.21556
2 Dormitorios en Colon,120000,,https://www.gallito.com.uy/venta-casa-mãs-2-apartamentos-zona-colã³n-inmuebles-23147904,143.0,-34.81625,-56.21351
3 Dormitorios en La Teja,120000,100.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-mas-estudio-cochera-y-patio-la-t-inmuebles-27156643,240.0,,
2 Dormitorios en Colon,120000,,https://www.gallito.com.uy/venta-casa-mãs-2-apartamentos-zona-colã³n-inmuebles-24646259,143.0,-34.81625,-56.21351
4 Dormitorios en Sayago,120000,85.0,https://www.gallito.com.uy/venta-duplex-4-dormitorios-cg-complejo-en-sayago-inmuebles-27553472,124.0,-34.84101,-56.21018
Más de 4 dormitorios en Belvedere,120000,450.0,https://www.gallito.com.uy/fleytas-prox-a-santa-lucia-inmuebles-21971415,200.0,-34.84919,-56.23033
Más de 4 dormitorios en J. Hipodromo,120000,,https://www.gallito.com.uy/inversores-buena-renta-aparicio-saravia-casi-belloni-inmuebles-23687947,789.0,-34.83214,-56.13674
Más de 4 dormitorios en Sayago,120000,140.0,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-inmuebles-19858731,330.0,-34.8187,-56.2302
3 Dormitorios en Prado,120000,,https://www.gallito.com.uy/casa-en-venta-con-renta-3-dormitorios-1-baã±o-y-barbacoa-inmuebles-24456730,85.0,,
2 Dormitorios en Paso Molino,120000,80.0,https://www.gallito.com.uy/casa-toda-pb-prox-a-agraciada-2-dormitorios-con-gge-y-p-inmuebles-27615813,135.0,,
3 Dormitorios en La Teja,120000,100.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-mas-estudio-cochera-y-patio-la-t-inmuebles-27420491,240.0,,
4 Dormitorios en Otro,120000,139.0,https://www.gallito.com.uy/venta-barrio-sur-reforma-oportunidad-inmuebles-27229784,258.0,-34.91146,-56.19122
3 Dormitorios en Peñarol,120000,135.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-peñarol-garaje-terreno-inmuebles-27602783,550.0,-34.82423,-56.21078
1 Dormitorio en Maroñas Curva,120000,86.0,https://www.gallito.com.uy/chalet-zona-cno-maldonado-reciclado-inmuebles-27150369,213.0,-34.84253,-56.12474
2 Dormitorios en Cerrito,120000,,https://www.gallito.com.uy/imperial-vendecasa-dos-dormitorios-y-garage-inmuebles-24146387,95.0,-34.85345,-56.16756
2 Dormitorios en Pocitos Nuevo,120000,64.0,https://www.gallito.com.uy/baldovino-venta-casa-en-pocitos-nuevo-a-reciclar-inmuebles-26765572,75.0,,
3 Dormitorios en Union,120000,137.0,https://www.gallito.com.uy/venta-casa-en-la-union-3-dormcocherapatio-inmuebles-27369836,199.0,-34.87084,-56.13818
Más de 4 dormitorios en Goes,120000,,https://www.gallito.com.uy/casa-excelente-casa-4-dorm-con-garage-y-barbacoa-inmuebles-22955718,160.0,-34.88417,-56.18481
1 Dormitorio en Otro,120000,107.0,https://www.gallito.com.uy/al2047p1-venta-casa-ph-1dorm-maroñas-barbacoa-jardin-parr-inmuebles-27271909,213.0,-34.84538,-56.12357
3 Dormitorios en Tres Cruces,120000,74.0,https://www.gallito.com.uy/venta-casa-en-ph-tres-dormitorios-en-tres-cruces-inmuebles-27306731,101.0,-34.8921,-56.16641
2 Dormitorios en Buceo,120000,64.0,https://www.gallito.com.uy/baldovino-venta-casa-en-buceo-2-dormitorios-a-reciclar-inmuebles-26765571,75.0,,
2 Dormitorios en La Teja,120000,,https://www.gallito.com.uy/casa-apartamento-y-terreno-inmuebles-25679575,263.0,-34.86053,-56.22173
2 Dormitorios en Paso Molino,120000,85.0,https://www.gallito.com.uy/ph-planta-alta-mb-estado-con-gran-fondo-inmuebles-24440573,85.0,,
2 Dormitorios en Brazo Oriental,120000,,https://www.gallito.com.uy/imperial-vende-casa-con-jardin-dos-dorm-y-patio-con-renta-inmuebles-24137306,80.0,-34.86458,-56.17164
1 Dormitorio en Pocitos Nuevo,120000,45.0,https://www.gallito.com.uy/duplex-de-1-dormitorio-con-terraza-y-parrillero-inmuebles-27300011,55.0,-34.90443,-56.14105
3 Dormitorios en Tres Cruces,120000,72.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-tres-cruces-inmuebles-27352123,136.0,-34.8945,-56.16886
4 Dormitorios en Union,120000,,https://www.gallito.com.uy/venta-casa-2-dormitorios-apartamento-de-uno-y-inmuebles-27484831,537.0,,
1 Dormitorio en Maroñas,120000,107.0,https://www.gallito.com.uy/al2047p-venta-casa-ph-1dorm-maroñas-barbacoa-jardin-parril-inmuebles-27271910,213.0,-34.84538,-56.12357
2 Dormitorios en Maroñas,120000,,https://www.gallito.com.uy/casa-en-venta-2-dorm-1-baã±o-cochera-maroã±as-inmuebles-26754970,121.0,-34.85747,-56.13583
2 Dormitorios en Belvedere,120000,145.0,https://www.gallito.com.uy/oportunidad-casa-barbacoa-2-dorm-padron-unico-inmuebles-26144185,145.0,-34.84942,-56.22311
3 Dormitorios en Union,120000,74.0,https://www.gallito.com.uy/venta-casa-de-altos-de-74m2-en-union-inmuebles-25449469,74.0,-34.88414,-56.12906
1 Dormitorio en Maroñas,120000,,https://www.gallito.com.uy/casa-en-venta-1-dormitorios-2-baã±os-patio-inmuebles-27374280,195.0,-34.86214,-56.12464
Más de 4 dormitorios en Paso Molino,120000,200.0,https://www.gallito.com.uy/susena-inversiones-vende-gran-casa-paso-molino-inmuebles-24318812,200.0,,
3 Dormitorios en Piedras Blancas,120000,85.0,https://www.gallito.com.uy/casas-venta-montevideo-piedras-blancas-inmuebles-27522309,,,
3 Dormitorios en Aguada,120000,,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-y-parrillero-en-inmuebles-25835292,95.0,,
3 Dormitorios en Aires Puros,120000,66.0,https://www.gallito.com.uy/casa-tipo-duplex-en-venta-de-3-dormitorios-c-cochera-en-inmuebles-26912057,96.0,-34.85338,-56.18569
3 Dormitorios en Sayago,120000,,https://www.gallito.com.uy/sayago-excelente-propiedad-casa-en-venta-3-dormitorios-inmuebles-23147918,310.0,-34.83138,-56.21556
4 Dormitorios en Tres Cruces,120000,,https://www.gallito.com.uy/casa-venta-tres-cruces-montevideo-imas-a-inmuebles-23735279,90.0,-34.89222,-56.17339
3 Dormitorios en Bella Vista,121000,74.0,https://www.gallito.com.uy/apto-casa-ph-en-venta-de-3-dormitorios-patio-azotea-en-inmuebles-26041882,98.0,-34.88041,-56.20302
2 Dormitorios en La Teja,121000,67.0,https://www.gallito.com.uy/casa-a-estrenar-en-la-teja-unidad-02-inmuebles-22855840,67.0,-34.86304,-56.22273
3 Dormitorios en La Comercial,121500,134.0,https://www.gallito.com.uy/venta-ph-de-altos-3-dormitorios-la-comercial-inmuebles-27067662,134.0,,
3 Dormitorios en La Teja,122000,130.0,https://www.gallito.com.uy/casa-de-tres-dormitorios-en-venta-en-la-teja-inmuebles-27369759,1.0,-34.86912,-56.24059
2 Dormitorios en Prado,122000,,https://www.gallito.com.uy/excelente-oportunidad-venta-de-casa-en-prado-2-dormitorios-inmuebles-25968239,70.0,-34.87069,-56.2036
1 Dormitorio en Buceo,122000,39.0,https://www.gallito.com.uy/casa-ph-planta-baja-en-venta-con-renta-1-dormitorio-pati-inmuebles-26670599,46.0,-34.89771,-56.1363
2 Dormitorios en Jacinto Vera,123000,,https://www.gallito.com.uy/venta-casa-2-dormitorios-garage-jacinto-vera-inmuebles-27484864,75.0,,
3 Dormitorios en La Comercial,123000,109.0,https://www.gallito.com.uy/pleno-centro-comercial-cjusticia-p-unico-deposito-o-vivir-inmuebles-23867987,109.0,-34.88965,-56.17896
Más de 4 dormitorios en Manga,123000,268.0,https://www.gallito.com.uy/ventamanga3-casasbarbacoa500m²terreno268m²edificados-inmuebles-27539626,500.0,-34.78051,-56.06753
4 Dormitorios en Capurro,124000,,https://www.gallito.com.uy/casa-en-venta-con-renta-4-dormitorios-1-baã±o-inmuebles-24926722,125.0,-34.86843,-56.21497
4 Dormitorios en Capurro,124000,125.0,https://www.gallito.com.uy/oportunidad-casa-4-dormitorios-c-cochera-capurro-inmuebles-24936933,125.0,,
3 Dormitorios en Maroñas,124000,180.0,https://www.gallito.com.uy/casa-3-dormitorios-mas-local-inmuebles-23652466,350.0,-34.86883,-56.11601
2 Dormitorios en Prado,124500,71.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-prado-inmuebles-23292245,71.0,-34.84883,-56.20692
4 Dormitorios en Cerro,125000,154.0,https://www.gallito.com.uy/venta-de-casa-en-cerro-4-dormitorios-inmuebles-27273350,231.0,-34.89051,-56.24803
2 Dormitorios en Malvin Norte,125000,,https://www.gallito.com.uy/venta-nuda-propiedad-casa-padron-unico-con-dos-inmuebles-27484990,690.0,-34.88048,-56.1263
3 Dormitorios en Cordon,125000,89.0,https://www.gallito.com.uy/va1962p1-venta-casa-3dormcordon-aguada-azotea-parrillero-inmuebles-27038201,75.0,-34.89518,-56.18444
3 Dormitorios en Maroñas,125000,,https://www.gallito.com.uy/jj-rousseau-casi-habana-inmuebles-26165904,117.0,,
2 Dormitorios en Bella Vista,125000,80.0,https://www.gallito.com.uy/hermosa-casa-de-estilo-en-bella-vista-2-dormitorios-inmuebles-23465636,80.0,,
3 Dormitorios en Paso De La Arena,125000,80.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-apartamento-1-dormitorio-paso-de-inmuebles-27068847,638.0,,
3 Dormitorios en La Comercial,125000,150.0,https://www.gallito.com.uy/gran-oportunidad-hecha-a-nueva-comoda-linda-inmuebles-21389462,160.0,,
