desc,valor,metraje,url
2 Dormitorios en Melilla,U$S 110.000,,https://www.gallito.com.uy/casa-en-venta-camino-redencion-inmuebles-18007043
3 Dormitorios en Centro,U$S 110.000,155,https://www.gallito.com.uy/venta-de-casa-ideal-reciclaje-centro-norte-inmuebles-22197171
3 Dormitorios en Prado,U$S 110.000,90,https://www.gallito.com.uy/ifer&olivera-felix-olmedo-y-lucas-obes-inmuebles-20902083
2 Dormitorios en Nuevo Paris,U$S 110.000,100,https://www.gallito.com.uy/casa-fondo-barbacoa-parrillero-garage-inmuebles-21335551
2 Dormitorios en Reducto,U$S 110.000,65,https://www.gallito.com.uy/muy-buena-oportunidad-casa-de-altos-2-dorm-independiente-inmuebles-22067295
2 Dormitorios en Brazo Oriental,U$S 110.000,55,https://www.gallito.com.uy/55-m2-linda-planta-ph-excelente-ubicacion-prox-shopping-inmuebles-16603783
2 Dormitorios en Villa Española,U$S 110.000,60,https://www.gallito.com.uy/venta-casas-villa-española-2-dormitorios-jardin-ref-rg-inmuebles-22096308
2 Dormitorios en Nuevo Paris,U$S 110.000,51,https://www.gallito.com.uy/casa-de-2-dormitorios-con-parrillero-y-areas-verdes-inmuebles-15282290
3 Dormitorios en Carrasco Norte,U$S 110.000,120,https://www.gallito.com.uy/venta-casas-3-dormitorios-carrasco-norte-inmuebles-21908267
3 Dormitorios en Colon,U$S 130.000,81,https://www.gallito.com.uy/vendo-linda-casa-de-3-dormitorios-en-colon-inmuebles-20779493
4 Dormitorios en Union,U$S 130.000,,https://www.gallito.com.uy/2-casas-en-un-mismo-padrã³n-inmuebles-22016977
2 Dormitorios en Goes,U$S 130.000,70,https://www.gallito.com.uy/venta-casa-duplex-2-dorm-goes-cpatio-parrilla-exc-inmuebles-21546306
4 Dormitorios en Brazo Oriental,U$S 130.000,209,https://www.gallito.com.uy/padron-unico-garage-y-fondo-inmuebles-18675364
3 Dormitorios en Maroñas Curva,U$S 130.000,120,https://www.gallito.com.uy/casas-venta-montevideo-maroñas-curva-inmuebles-22067115
4 Dormitorios en Peñarol,U$S 130.000,135,https://www.gallito.com.uy/venta-de-tres-casas-en-el-mismo-padron-inmuebles-20072607
Más de 4 dormitorios en Paso Molino,U$S 130.000,114,https://www.gallito.com.uy/casa-en-2-plantas-entrega-60000-dolares-y-cuotas-inmuebles-21486527
2 Dormitorios en Maroñas Curva,U$S 130.000,157,https://www.gallito.com.uy/casa-independiente-inmuebles-19897925
1 Dormitorio en Pocitos,U$S 130.000,51,https://www.gallito.com.uy/casa-en-venta-inmuebles-18735706
2 Dormitorios en Prado,U$S 130.000,77,https://www.gallito.com.uy/oficina-sosa-reservada-excelente-ubicacion-lugano-a-reci-inmuebles-20965397
2 Dormitorios en Jacinto Vera,U$S 130.000,,https://www.gallito.com.uy/venta-casa-2-dorm-escritorio-fondo-parrillero-jacinto-vera-inmuebles-21746922
3 Dormitorios en Reducto,U$S 130.000,80,https://www.gallito.com.uy/iza-venta-casa-reducto-3-dormitorios-inmuebles-16648423
4 Dormitorios en Aguada,U$S 130.000,213,https://www.gallito.com.uy/venta-casa-4-dormitorios-garaje-aguada-inmuebles-21779885
2 Dormitorios en Cerro,U$S 130.000,105,https://www.gallito.com.uy/linda-casa-con-amplio-terreno-zona-clasica-inmuebles-22191370
Más de 4 dormitorios en Lezica,U$S 130.000,,https://www.gallito.com.uy/ideal-inversor-3-casas-mismo-padron-alquiladas-inmuebles-22298713
3 Dormitorios en Atahualpa,U$S 130.000,85,https://www.gallito.com.uy/casa-propiedad-h-con-patio-delantero-rejas-y-cochera-inmuebles-16161580
1 Dormitorio en Villa Muñoz,U$S 130.000,63,https://www.gallito.com.uy/adi-vende-casa-en-villa-muñoz-1-dormitorio-y-parrillero-inmuebles-21202924
1 Ambiente en Lezica,U$S 130.000,90,https://www.gallito.com.uy/chalet-en-venta-en-lezica-esquina-inmuebles-21903940
3 Dormitorios en Union,U$S 130.000,181,https://www.gallito.com.uy/casa-3-dorm-apto-en-union-inmuebles-22102577
2 Dormitorios en Atahualpa,U$S 130.000,58,https://www.gallito.com.uy/venta-propiedad-a-metros-de-avenida-inmuebles-21476105
3 Dormitorios en Aires Puros,U$S 130.000,106,https://www.gallito.com.uy/casa-venta-3-dormitorios-aires-puros-inmuebles-22127039
4 Dormitorios en La Comercial,U$S 130.000,133,https://www.gallito.com.uy/casa-4-dormitorios-zona-la-comercial-inmuebles-20773197
2 Dormitorios en La Comercial,U$S 130.000,70,https://www.gallito.com.uy/venta-casas-la-comercial-2-dormitorios-ref-rgo-311-inmuebles-22095282
2 Dormitorios en Sayago,U$S 130.000,65,https://www.gallito.com.uy/muy-linda-casa-en-ph-al-fondo-muy-segura-buena-construccion-inmuebles-16200758
3 Dormitorios en Cordon,U$S 130.000,65,https://www.gallito.com.uy/venta-casa-3-dormitorios-cordon-sur-inmuebles-20384859
2 Dormitorios en Capurro,U$S 130.000,,https://www.gallito.com.uy/venta-casa-capurro-2-dorm-1-baã±o-cochera-y-fondo-inmuebles-21746920
2 Dormitorios en Prado Norte,U$S 130.000,60,https://www.gallito.com.uy/refor-vende-propiedad-prado-norte-inmuebles-15858373
1 Ambiente en La Comercial,U$S 130.000,166,https://www.gallito.com.uy/1-martin-c-martinez-2276-inmuebles-20645976
3 Dormitorios en J. Hipodromo,U$S 130.000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-garaje-acrã³po-inmuebles-22174040
2 Dormitorios en Union,U$S 130.000,65,https://www.gallito.com.uy/ifer&olivera-comercio-y-asilo-inmuebles-17142299
2 Dormitorios en La Comercial,U$S 130.000,70,https://www.gallito.com.uy/venta-casa-duplex-2-dorm-goes-azotea-c-parrillero-inmuebles-22179409
3 Dormitorios en Capurro,U$S 130.000,111,https://www.gallito.com.uy/venta-propiedad-en-capurro-inmuebles-21389415
Más de 4 dormitorios en Malvin Norte,U$S 130.000,294,https://www.gallito.com.uy/venta-propiedad-ideal-inversor-inmuebles-21831914
2 Dormitorios en Aguada,U$S 130.000,95,https://www.gallito.com.uy/casablanca-casa-antigua-totalmente-reciclada-inmuebles-20177761
3 Dormitorios en Aguada,U$S 130.000,86,https://www.gallito.com.uy/venta-casa-aguada-3dormitorios-patio-ref-rgo-638-inmuebles-22096181
2 Dormitorios en Villa Muñoz,U$S 130.000,89,https://www.gallito.com.uy/baldovino-villa-muñoz-angel-floro-costa-e-isidoro-de-maria-inmuebles-20880182
3 Dormitorios en La Teja,U$S 130.000,67,https://www.gallito.com.uy/venta-de-casa-con-3-dormitorios-en-la-teja-inmuebles-22225265
2 Dormitorios en Sayago,U$S 130.000,90,https://www.gallito.com.uy/al827-casa-de-epoca-gran-fondo-sayago-inmo-prospero-inmuebles-21313704
2 Dormitorios en Prado,U$S 130.000,62,https://www.gallito.com.uy/venta-casa-en-buceo-inmuebles-21096449
1 Dormitorio en Otro,U$S 130.000,,https://www.gallito.com.uy/refor-vende-casa-apto-y-galpon-inmuebles-16402018
4 Dormitorios en Goes,U$S 150.000,,https://www.gallito.com.uy/venta-casa-goes-montevideo-imasuy-ip-inmuebles-22103029
2 Dormitorios en Centro,U$S 150.000,125,https://www.gallito.com.uy/vendo-casa-2-dormitorios-en-centro-inmuebles-22018670
2 Dormitorios en Nuevo Paris,U$S 150.000,,https://www.gallito.com.uy/refor-vende-casa-en-nuevo-paris-inmuebles-18007548
3 Dormitorios en La Teja,U$S 150.000,,https://www.gallito.com.uy/refor-vende-casa-2-plantas-en-la-teja-inmuebles-16801868
2 Dormitorios en Buceo,U$S 150.000,60,https://www.gallito.com.uy/reciclado-con-trza-y-parrillero-inmuebles-16917785
2 Dormitorios en Tres Cruces,U$S 150.000,,https://www.gallito.com.uy/casa-en-venta-tres-cruces-2-dorm-azotea-con-parrillero-gara-inmuebles-21746926
2 Dormitorios en Reducto,U$S 150.000,141,https://www.gallito.com.uy/casablanca-ph-al-frente-actualizada-inmuebles-14237871
2 Dormitorios en Aguada,U$S 150.000,87,https://www.gallito.com.uy/venta-casa-2-dormitorios-2-baños-patio-con-parrillero-inmuebles-20285543
3 Dormitorios en Punta Gorda,U$S 150.000,72,https://www.gallito.com.uy/duplex-de-3-dormitorios-en-carrasco-inmuebles-20142828
4 Dormitorios en Aguada,U$S 150.000,,https://www.gallito.com.uy/venta-casa-aguada-montevideo-imasuy-ip-inmuebles-22103030
4 Dormitorios en Prado,U$S 150.000,300,https://www.gallito.com.uy/venta-casa-nuda-propiedad-de-epoca-prado-inmuebles-21002188
Más de 4 dormitorios en Otro,U$S 150.000,151,https://www.gallito.com.uy/venta-de-apartamento-con-5-dormitorios-en-bella-vista-inmuebles-22225249
3 Dormitorios en Carrasco,U$S 150.000,72,https://www.gallito.com.uy/duplex-de-3-dormitorios-en-carrasco-inmuebles-20142827
1 Dormitorio en Parque Rodo,U$S 150.000,,https://www.gallito.com.uy/venta-apto-1-dorm-parque-rodã-inmuebles-22082948
4 Dormitorios en Paso Molino,U$S 150.000,173,https://www.gallito.com.uy/casa-de-4-dormitorios-y-2-baños-precio-de-oferta-inmuebles-18210213
3 Dormitorios en Union,U$S 150.000,78,https://www.gallito.com.uy/casa-duplex-en-barrio-la-union-inmuebles-21993002
2 Dormitorios en Jacinto Vera,U$S 150.000,60,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-parrillero-jacinto-vera-inmuebles-22276982
3 Dormitorios en La Teja,U$S 150.000,,https://www.gallito.com.uy/inmobiliaria-battut-vende-casa-a-estrenar-a-mts-de-avenida-inmuebles-15431045
3 Dormitorios en Prado,U$S 150.000,102,https://www.gallito.com.uy/venta-casa-paso-de-las-duranas-prado-3-dormitorios-garag-inmuebles-22094855
3 Dormitorios en La Comercial,U$S 150.000,141,https://www.gallito.com.uy/constitucion-esquina-amezaga-inmuebles-21971331
4 Dormitorios en Belvedere,U$S 150.000,,https://www.gallito.com.uy/refor-vende-casa-en-belvedere-inmuebles-18769678
2 Dormitorios en Brazo Oriental,U$S 150.000,65,https://www.gallito.com.uy/venta-casas-brazo-oriental-2-dormitorios-ref-rgo-142-inmuebles-22095222
2 Dormitorios en Nuevo Paris,U$S 150.000,2662,https://www.gallito.com.uy/refor-vende-casa-con-local-en-nuevo-paris-inmuebles-17110806
Más de 4 dormitorios en La Comercial,U$S 150.000,188,https://www.gallito.com.uy/venta-casa-la-comercial-3-unidades-con-renta-inmuebles-22264434
3 Dormitorios en Sayago,U$S 151.000,117,https://www.gallito.com.uy/excelente-propiedad-garage-parrillero-inmuebles-21335603
3 Dormitorios en Sayago,U$S 151.000,117,https://www.gallito.com.uy/al848-venta-casa-3dormitorios-sayago-cgaraje-jardin-patio-inmuebles-21394475
3 Dormitorios en Cordon,U$S 152.000,,https://www.gallito.com.uy/excelente-ph-ideal-para-residencia-de-estudiante-inmuebles-20266263
3 Dormitorios en Cordon,U$S 152.000,136,https://www.gallito.com.uy/venta-casa-em-cordon-3-dormitorios-parrillero-y-azotea-inmuebles-22277287
3 Dormitorios en Palermo,U$S 152.000,136,https://www.gallito.com.uy/venta-casa-palermo-3-dormitorios-cocina-parrillero-azotea-inmuebles-18223907
2 Dormitorios en Union,U$S 152.000,82,https://www.gallito.com.uy/venta-casa-2-dormitorios-garage-union-montevideo-inmuebles-21127281
2 Dormitorios en Pocitos Nuevo,U$S 152.000,56,https://www.gallito.com.uy/venta-casa-2-dormitorios-pocitos-nuevo-inmuebles-22023452
3 Dormitorios en Sayago,U$S 153.000,84,https://www.gallito.com.uy/excelente-propiedad-en-sayago-proximo-a-garzon-en-padro-inmuebles-22253343
Más de 4 dormitorios en Reducto,U$S 153.000,172,https://www.gallito.com.uy/venta-casa-5-dormitorios-en-reducto-inmuebles-20960692
3 Dormitorios en Sayago,U$S 153.000,117,https://www.gallito.com.uy/muy-linda-casa-sobre-avenida-de-3-dormitorios-en-sayago-inmuebles-21115125
3 Dormitorios en Paso De La Arena,U$S 154.000,300,https://www.gallito.com.uy/vendo-casa-en-anaya-a-nuevo-con-3000-mt-de-terreno-inmuebles-21993170
3 Dormitorios en Sayago,U$S 154.000,150,https://www.gallito.com.uy/venta-de-dos-casas-ideal-para-renta-o-familia-grande-inmuebles-22192110
3 Dormitorios en Atahualpa,U$S 154.000,84,https://www.gallito.com.uy/casa-en-venta-atahualpa-inmuebles-21127989
4 Dormitorios en Otro,U$S 154.000,183,https://www.gallito.com.uy/venta-de-3-casas-en-el-mismo-padron-inmuebles-21461244
Más de 4 dormitorios en Arroyo Seco,U$S 155.000,163,https://www.gallito.com.uy/casa-venta-arroyo-seco-inmuebles-22270425
2 Dormitorios en Buceo,U$S 155.000,92,https://www.gallito.com.uy/casa-en-ph-al-frente-con-cochera-y-patiocparrillero-inmuebles-21462061
3 Dormitorios en Reducto,U$S 175.000,84,https://www.gallito.com.uy/casa-venta-reducto-montevideo-imasuy-a-inmuebles-21821273
3 Dormitorios en Prado,U$S 175.000,100,https://www.gallito.com.uy/8542-venta-casa-pu-ccochera-doble-fondo-barbacoa-prado-no-inmuebles-22224526
3 Dormitorios en La Blanqueada,U$S 175.000,150,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-22264708
2 Dormitorios en Otro,U$S 175.000,96,https://www.gallito.com.uy/venta-casa-con-renta-terreno-mercado-modelo-inmuebles-22185020
2 Dormitorios en Buceo,U$S 175.000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1-baã±o-terraza-con-parrillero-inmuebles-17873593
3 Dormitorios en Cerrito,U$S 175.000,,https://www.gallito.com.uy/dos-casas-en-venta-3-dormitorios-4-baã±os-con-gran-patio-ba-inmuebles-18834284
3 Dormitorios en Atahualpa,U$S 175.000,,https://www.gallito.com.uy/hermosa-y-amplia-casa-a-a-venta-atahualpa-inmuebles-22038233
4 Dormitorios en Prado,U$S 175.000,84,https://www.gallito.com.uy/8801-casa-ccochera-2-autos-barbacoa-patio-prado-norte-inmuebles-21447040
2 Dormitorios en Malvin,U$S 175.000,120,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-malvin-norte-inmuebles-22018615
3 Dormitorios en Reducto,U$S 175.000,84,https://www.gallito.com.uy/casa-venta-goes-montevideo-imasuy-a-inmuebles-21821275
3 Dormitorios en Aires Puros,U$S 175.000,,https://www.gallito.com.uy/casa-aires-puros-inmuebles-22270088
4 Dormitorios en Prado,U$S 175.000,100,https://www.gallito.com.uy/854-venta-casa-pu-ccochera-doble-fondo-barbacoa-prado-nort-inmuebles-22081188
2 Dormitorios en Buceo,U$S 175.000,54,https://www.gallito.com.uy/casa-buceo-inmuebles-21506710
3 Dormitorios en Goes,U$S 175.000,104,https://www.gallito.com.uy/reservada-inmuebles-20108083
2 Dormitorios en Brazo Oriental,U$S 175.000,84,https://www.gallito.com.uy/padron-unico-local-comercial-y-casa-macari-vende-inmuebles-21863916
3 Dormitorios en Atahualpa,U$S 175.000,100,https://www.gallito.com.uy/va1024-venta-casa-3-dormitorios-en-atahualpa-con-patios-inmuebles-21210964
3 Dormitorios en Cerrito,U$S 175.000,168,https://www.gallito.com.uy/excelente-propiedad-impecable-con-gran-fondo-inmuebles-21284474
2 Dormitorios en Brazo Oriental,U$S 175.000,77,https://www.gallito.com.uy/casa-brazo-oriental-inmuebles-20139803
2 Dormitorios en Goes,U$S 175.000,,https://www.gallito.com.uy/casa-venta-goes-montevideo-imasuy-m-inmuebles-22135095
3 Dormitorios en Prado,U$S 175.000,177,https://www.gallito.com.uy/casa-hermosa-en-inmejorable-precio-inmuebles-21822715
3 Dormitorios en Capurro,U$S 175.000,107,https://www.gallito.com.uy/ifer&olivera-capurro-y-basualdo-inmuebles-20309185
1 Ambiente en Brazo Oriental,U$S 175.000,110,https://www.gallito.com.uy/venta-casa-brazo-oriental-3-dormitorios-con-renta-inmuebles-21609203
3 Dormitorios en Buceo,U$S 175.000,120,https://www.gallito.com.uy/casa-en-buceo-inmuebles-21951031
2 Dormitorios en Bolivar,U$S 175.000,81,https://www.gallito.com.uy/venta-casa-mas-apartamento-zona-perez-castellano-inmuebles-20655484
3 Dormitorios en Cerrito,U$S 175.000,,https://www.gallito.com.uy/casa-impecable-excelente-estado-tres-dorm-baño-gge-inmuebles-22275223
3 Dormitorios en Union,U$S 175.000,110,https://www.gallito.com.uy/hermosa-casa-reciclada-a-nueva-inmuebles-21997941
3 Dormitorios en Cordon,U$S 175.000,164,https://www.gallito.com.uy/gran-oportunidad-casa-de-3-dormitorios-y-patio-inmuebles-19032697
4 Dormitorios en La Comercial,U$S 175.000,140,https://www.gallito.com.uy/casa-4-dormitorios-con-renta-inmuebles-19759954
2 Dormitorios en Punta Gorda,U$S 175.000,84,https://www.gallito.com.uy/hermoso-duplex-2-dormitorios-en-punta-gorda-inmuebles-20688965
4 Dormitorios en Tres Cruces,U$S 176.000,130,https://www.gallito.com.uy/vendo-casa-cuatro-dormitorios-tres-cruces-montevideo-inmuebles-21602394
3 Dormitorios en La Comercial,U$S 177.000,200,https://www.gallito.com.uy/casa-la-comercial-inmuebles-20980610
3 Dormitorios en Aires Puros,U$S 177.000,135,https://www.gallito.com.uy/casablanca-2-casas-en-un-padron-inmuebles-15300715
3 Dormitorios en La Comercial,U$S 177.000,98,https://www.gallito.com.uy/venta-casa-3-dormitorios-con-amplio-garage-en-la-comercial-inmuebles-21797981
2 Dormitorios en Prado,U$S 178.000,120,https://www.gallito.com.uy/venta-casas-prado-norte-2-dormitorios-ref-rgo-262-inmuebles-22095546
3 Dormitorios en Carrasco,U$S 178.000,110,https://www.gallito.com.uy/oportunidad-vendo-casa-3-dormitorios-2-baños-carrasco-inmuebles-21827961
4 Dormitorios en Bella Vista,U$S 178.000,195,https://www.gallito.com.uy/venta-casa-bella-vista-4-dormitorios-ref-rgo-819-inmuebles-22096178
3 Dormitorios en Carrasco,U$S 178.000,,https://www.gallito.com.uy/en-venta-casa-dãplex-carrasco-sur-inmuebles-21828057
3 Dormitorios en Sayago,U$S 178.000,210,https://www.gallito.com.uy/604-m2-terreno-210-m2-edificados-soleada-buen-estado-gge-inmuebles-16224848
2 Dormitorios en Prado,U$S 178.000,90,https://www.gallito.com.uy/casa-venta-prado-inmuebles-19864242
3 Dormitorios en Carrasco,U$S 178.000,110,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-carrasco-sur-inmuebles-21165310
4 Dormitorios en Union,U$S 200.000,168,https://www.gallito.com.uy/imperdible-a-mts-av-italia-y-propios-inmuebles-21752599
Más de 4 dormitorios en Melilla,U$S 200.000,900,https://www.gallito.com.uy/melilla-casas-campo-y-galpones-con-renta-inmuebles-20466841
3 Dormitorios en Union,U$S 202.000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-vera-uniã³n-inmuebles-19065878
4 Dormitorios en Belvedere,U$S 203.000,150,https://www.gallito.com.uy/excelente-propiedad-en-padron-unico-mas-apartamento-inmuebles-22253283
2 Dormitorios en Parque Batlle,U$S 205.000,,https://www.gallito.com.uy/duplex-ph-en-venta-2-dormitorios-2-baã±os-patio-terraza-inmuebles-21674436
2 Dormitorios en Pocitos,U$S 205.000,,https://www.gallito.com.uy/hermosa-casa-a-la-venta-zona-pocitos-inmuebles-22067568
3 Dormitorios en Malvin,U$S 205.000,100,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-malvin-inmuebles-16364062
3 Dormitorios en Cordon,U$S 205.000,,https://www.gallito.com.uy/casa-en-excelente-ubicaciã³n-y-muy-buenos-espacios-inmuebles-21428165
4 Dormitorios en Colon,U$S 205.000,167,https://www.gallito.com.uy/ideal-para-2-familia-casa-mas-apartamento-inmuebles-20779460
3 Dormitorios en Aires Puros,U$S 205.000,,https://www.gallito.com.uy/casa-en-venta-comercio-rentado-3-dormitorios-2-baã±os-inmuebles-22264968
2 Dormitorios en Cordon,U$S 205.000,,https://www.gallito.com.uy/casa-en-venta-inmuebles-22179226
3 Dormitorios en Atahualpa,U$S 205.000,230,https://www.gallito.com.uy/casa-venta-barrio-atahualpa-3-dormitorios-1-baño-con-fondo-inmuebles-20060160
4 Dormitorios en Union,U$S 205.000,150,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-y-1-apartamento-inmuebles-21993107
3 Dormitorios en Buceo,U$S 205.000,,https://www.gallito.com.uy/casa-venta-en-buceo-inmuebles-21335753
2 Dormitorios en Parque Batlle,U$S 205.000,100,https://www.gallito.com.uy/ponce-casa-de-altos-100-mts-estar-parrillero-gran-azot-inmuebles-18443597
3 Dormitorios en Atahualpa,U$S 205.000,130,https://www.gallito.com.uy/casa-de-3-dormitorios-en-atahualpa-muy-buen-punto-inmuebles-19269207
3 Dormitorios en Malvin,U$S 205.000,,https://www.gallito.com.uy/casa-en-malvin-a-1-cuadra-de-av-italia-al-norte-inmuebles-16216568
3 Dormitorios en Reducto,U$S 208.000,176,https://www.gallito.com.uy/ifer&olivera-sitio-grande-prox-asencio-inmuebles-19619525
3 Dormitorios en Buceo,U$S 208.000,85,https://www.gallito.com.uy/casa-buceo-inmuebles-19120483
4 Dormitorios en Punta Gorda,U$S 209.000,80,https://www.gallito.com.uy/calida-ph-4-dormitorios-2-baños-cochera-parrillero-inmuebles-21992022
2 Dormitorios en Pocitos,U$S 209.000,76,https://www.gallito.com.uy/barreiro-a-pocas-cuadras-del-mar-prop-horizontal-garaje-inmuebles-15583988
Más de 4 dormitorios en Buceo,U$S 210.000,100,https://www.gallito.com.uy/casa-buceo-inmuebles-20108302
1 Ambiente en Carrasco Norte,U$S 210.000,250,https://www.gallito.com.uy/venta-casa-y-apartamentos-carrasco-norte-inmuebles-21628617
Más de 4 dormitorios en Manga,U$S 210.000,,https://www.gallito.com.uy/venta-de-3-casas-en-manga-en-1-padron-ideal-empresa-246-m2-inmuebles-15620609
2 Dormitorios en Maroñas Curva,U$S 210.000,800,https://www.gallito.com.uy/preciosa-casa-2-dormitorios-jardin-barbacoa-maroñas-curva-inmuebles-21747555
3 Dormitorios en Pocitos,U$S 210.000,,https://www.gallito.com.uy/casa-3-dorm-en-pocitos-inmuebles-15519168
3 Dormitorios en Prado,U$S 210.000,190,https://www.gallito.com.uy/ifer&olivera-e-ciganda-esq-av-j-suarez-inmuebles-22174711
3 Dormitorios en Sayago,U$S 210.000,,https://www.gallito.com.uy/local-casa-y-2-aptos-a-terminar-inmuebles-20929753
3 Dormitorios en Atahualpa,U$S 210.000,154,https://www.gallito.com.uy/arkontes-en-1-planta-prox-l-a-de-herrera-inmuebles-15060516
2 Dormitorios en Parque Batlle,U$S 210.000,65,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-patio-buceo-inmuebles-22265428
2 Dormitorios en Villa Española,U$S 210.000,159,https://www.gallito.com.uy/buena-casa-muy-comoda-inmuebles-22082662
2 Dormitorios en Villa Española,U$S 210.000,159,https://www.gallito.com.uy/buena-casa-muy-comoda-inmuebles-22082587
2 Dormitorios en Jacinto Vera,U$S 210.000,144,https://www.gallito.com.uy/casa-jacinto-vera-inmuebles-20644424
3 Dormitorios en La Comercial,U$S 210.000,,https://www.gallito.com.uy/casa-a-la-venta-3-dormitorios-1-baã±o-2-plantas-gar-inmuebles-21836892
2 Dormitorios en Maroñas,U$S 210.000,,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-2-baã±os-cochera-barbacoa-inmuebles-21742612
2 Dormitorios en Malvin,U$S 210.000,107,https://www.gallito.com.uy/casa-malvin-2-dormitorios-a-estrenar-inmuebles-21557473
3 Dormitorios en Cerrito,U$S 210.000,120,https://www.gallito.com.uy/hermosa-casa-amplia-y-muy-comoda-excelente-estado-inmuebles-21915239
3 Dormitorios en La Comercial,U$S 210.000,111,https://www.gallito.com.uy/casa-en-venta-inmuebles-20879395
2 Dormitorios en La Blanqueada,U$S 210.000,,https://www.gallito.com.uy/casa-en-venta-2-plantas-2-dormitros-1-baã±o-garaje-y-coche-inmuebles-19498463
4 Dormitorios en Jacinto Vera,U$S 210.000,178,https://www.gallito.com.uy/venta-casa-la-figurita-3-o-mas-dormitorios-y-garaje-inmuebles-21349219
Más de 4 dormitorios en Tres Cruces,U$S 240.000,112,https://www.gallito.com.uy/punico-en-excelente-punto-sobre-avdaa-pasos-de-tres-cruces-inmuebles-14865141
2 Dormitorios en Pocitos,U$S 240.000,65,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458096
3 Dormitorios en Malvin,U$S 240.000,100,https://www.gallito.com.uy/hermosa-ubicacion-a-pasos-del-mar-inmuebles-21511649
2 Dormitorios en Buceo,U$S 240.000,65,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458115
3 Dormitorios en La Blanqueada,U$S 240.000,130,https://www.gallito.com.uy/amplia-excelente-ubicacion-cochera-parrillero-inmuebles-19258958
3 Dormitorios en Larrañaga,U$S 242.000,,https://www.gallito.com.uy/hermosa-e-imperdible-casa-a-100-metros-del-nuevocentro-inmuebles-22016903
3 Dormitorios en Pocitos,U$S 243.000,110,https://www.gallito.com.uy/venta-de-casa-ph-en-pocitos-3-dormitorios-inmuebles-22146829
3 Dormitorios en Cordon,U$S 243.000,140,https://www.gallito.com.uy/casa-en-venta-inmuebles-21491686
3 Dormitorios en Pocitos,U$S 244.000,132,https://www.gallito.com.uy/masini-y-tamburini-divina-1xesc-alquilada-inmuebles-19130047
Más de 4 dormitorios en Parque Rodo,U$S 245.000,,https://www.gallito.com.uy/casa-jackson-y-gonzalo-ramirez-esquina-casa-de-altos-142-inmuebles-22304710
3 Dormitorios en Brazo Oriental,U$S 245.000,110,https://www.gallito.com.uy/sobre-herrera-precioso-chalet-de-tejas-inmuebles-19775612
2 Dormitorios en Malvin,U$S 245.000,148,https://www.gallito.com.uy/casas-para-reciclar-en-rambla-de-malvin-inmuebles-22139336
3 Dormitorios en Parque Batlle,U$S 245.000,,https://www.gallito.com.uy/venta-casa-3-dormitorios-parque-batlle-inmuebles-21477145
3 Dormitorios en Prado,U$S 245.000,70,https://www.gallito.com.uy/villa-savoia-casas-en-barrio-privado-inmuebles-16401899
4 Dormitorios en Tres Cruces,U$S 245.000,200,https://www.gallito.com.uy/renta-ya-venta-casa-tres-cruces-ideal-inversionista-inmuebles-15011146
3 Dormitorios en Parque Batlle,U$S 245.000,83,https://www.gallito.com.uy/excelente-casa-en-parque-batlle-inmuebles-21469152
3 Dormitorios en Parque Batlle,U$S 245.000,83,https://www.gallito.com.uy/casa-en-ph-en-parque-batlle-ref-8352-inmuebles-21885976
3 Dormitorios en Parque Rodo,U$S 245.000,164,https://www.gallito.com.uy/ph-de-altos-en-venta-ideal-empresa-parque-rodo-inmuebles-21714736
3 Dormitorios en Parque Rodo,U$S 245.000,164,https://www.gallito.com.uy/ph-de-altos-en-venta-ideal-empresa-parque-rodo-inmuebles-21608925
2 Dormitorios en Malvin Norte,U$S 245.000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-2-baã±os-fondo-con-barbacoa-y-inmuebles-21492484
Más de 4 dormitorios en Centro,U$S 245.000,233,https://www.gallito.com.uy/venta-casa-centro-ideal-residencia-estudiantil-inmuebles-21992292
Más de 4 dormitorios en Cordon,U$S 245.000,433,https://www.gallito.com.uy/oportunidad-venta-casa-5-dormitorios-5-aptos-cordon-inmuebles-21758856
3 Dormitorios en Tres Cruces,U$S 245.000,150,https://www.gallito.com.uy/venta-casa-padron-ünico-3-dormitorios-garaje-parriller-inmuebles-20285527
2 Dormitorios en Malvin,U$S 245.000,148,https://www.gallito.com.uy/casas-para-reciclar-en-rambla-de-malvin-inmuebles-22067466
2 Dormitorios en Parque Rodo,U$S 245.000,123,https://www.gallito.com.uy/casa-en-parque-rodo-ideal-para-pareja-joven-inmuebles-21713970
