desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
3 Dormitorios en La Blanqueada,320000,200.0,https://www.gallito.com.uy/casa-en-padron-unico-3-dorm-baño-barbacoa-y-altillo-esp-inmuebles-19259951,-34.87953,-56.15376,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1600.0
Más de 4 dormitorios en Cordon,320000,200.0,https://www.gallito.com.uy/oportunidad-en-venta-zona-cordon-inmuebles-21914804,,-56.02015,Más de 4 dormitorios,Cordon,Cordón,4.0,1600.0
3 Dormitorios en La Blanqueada,320000,177.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-la-blanqueada-con-piscina-inmuebles-18525519,-34.88329,-56.15851,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1807.9096045197741
4 Dormitorios en Brazo Oriental,320000,219.0,https://www.gallito.com.uy/excelente-propiedad-sobre-bulevar-y-pando-4-dormit-4-inmuebles-22253339,-34.87535,-56.17764,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1461.1872146118722
3 Dormitorios en Pocitos,320000,165.0,https://www.gallito.com.uy/venta-casa-en-pocitos-para-residencia-o-empresa-inmuebles-19616575,-34.91099,-56.14945,3 Dormitorios,Pocitos,Pocitos,8.0,1939.3939393939395
3 Dormitorios en Punta Gorda,320000,90.0,https://www.gallito.com.uy/casas-venta-montevideo-punta-gorda-inmuebles-22238141,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,3555.5555555555557
3 Dormitorios en Pocitos,320000,91.0,https://www.gallito.com.uy/casa-pocitos-berro-y-cavia-inmuebles-22053829,-34.91275,-56.15165,3 Dormitorios,Pocitos,Pocitos,8.0,3516.4835164835163
Más de 4 dormitorios en Capurro,320000,232.0,https://www.gallito.com.uy/capurro-3-casas-en-ph-con-2-cocheras-inmuebles-21792468,-34.86905,-56.21357,Más de 4 dormitorios,Capurro,"Capurro, Bella Vista",40.0,1379.3103448275863
4 Dormitorios en La Blanqueada,320000,271.0,https://www.gallito.com.uy/casablanca-a-pasos-de-luis-a-de-herrera-pu-de-471m2-inmuebles-21314201,-34.87241,-56.16368,4 Dormitorios,La Blanqueada,La Blanqueada,47.0,1180.8118081180812
4 Dormitorios en La Blanqueada,320000,266.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-y-barbacoa-la-blanqueada-inmuebles-21203782,-34.87297,-56.16575,4 Dormitorios,La Blanqueada,La Blanqueada,47.0,1203.0075187969924
4 Dormitorios en Tres Cruces,320000,120.0,https://www.gallito.com.uy/unica-finas-terminaciones-inmuebles-16827171,,,4 Dormitorios,Tres Cruces,Tres Cruces,50.0,2666.6666666666665
4 Dormitorios en Parque Batlle,320000,135.0,https://www.gallito.com.uy/excelente-propiedad-en-la-zona-de-parque-batlle-inmuebles-16221830,-34.89221,-56.1489,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2370.3703703703704
3 Dormitorios en Pocitos,320000,132.0,https://www.gallito.com.uy/hermosa-casa-3-dormitorios-3-baños-barbacoa-pocitos-inmuebles-21461586,-34.90422,-56.14021,3 Dormitorios,Pocitos,Pocitos,8.0,2424.242424242424
4 Dormitorios en Paso Molino,320000,165.0,https://www.gallito.com.uy/macari-vende-sobre-av-garzon-casa-de-dos-niveles-inmuebles-20986042,,,4 Dormitorios,Paso Molino,,,1939.3939393939395
Más de 4 dormitorios en Tres Cruces,320000,178.0,https://www.gallito.com.uy/importante-inmueble-sobre-av-18-de-julio-inmuebles-21590799,-34.89875,-56.16751,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,1797.752808988764
Más de 4 dormitorios en La Blanqueada,320000,250.0,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-20139800,-34.87266,-56.16361,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0,1280.0
3 Dormitorios en Pocitos,320000,160.0,https://www.gallito.com.uy/venta-casa-padron-unico-3-dormitorios-garaje-patio-inmuebles-20285531,-34.91562,-56.15599,3 Dormitorios,Pocitos,Pocitos,8.0,2000.0
3 Dormitorios en Punta Carretas,320000,87.0,https://www.gallito.com.uy/vendo-casa-en-punta-carretas-inmuebles-21323807,-34.92439,-56.1564,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,3678.1609195402298
3 Dormitorios en Goes,320000,200.0,https://www.gallito.com.uy/casa-amplia-dos-patios-azotea-parrillero-con-renta-inmuebles-19258964,-34.88534,-56.18442,3 Dormitorios,Goes,,,1600.0
4 Dormitorios en Brazo Oriental,320000,1434.0,https://www.gallito.com.uy/san-martin-3606-casa-terreno-1434-m2-inmuebles-16031422,-34.8587,-56.17636,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,223.15202231520223
3 Dormitorios en Malvin,320000,90.0,https://www.gallito.com.uy/malvin-complejo-privado-casa-duplex-en-ph-3-dorm-3-baños-inmuebles-21586299,,,3 Dormitorios,Malvin,Malvín,11.0,3555.5555555555557
3 Dormitorios en B. De Carrasco,325000,116.0,https://www.gallito.com.uy/venta-casa-barra-de-carrasco-inmuebles-22253762,,-56.02015,3 Dormitorios,B. De Carrasco,Bañados de Carrasco,16.0,2801.7241379310344
Más de 4 dormitorios en Ciudad Vieja,325000,1000.0,https://www.gallito.com.uy/excelente-propiedad-a-metros-de-plaza-matriz-inmuebles-21915146,-34.90523,-56.20367,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,325.0
Más de 4 dormitorios en Parque Batlle,325000,204.0,https://www.gallito.com.uy/casa-parque-batlle-2-casas-en-un-padron-inmuebles-20139804,-34.89235,-56.14038,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1593.137254901961
3 Dormitorios en Malvin,325000,101.0,https://www.gallito.com.uy/casa-venta-malvin-inmuebles-22185583,-34.89121,-56.09252,3 Dormitorios,Malvin,Malvín,11.0,3217.8217821782177
4 Dormitorios en Carrasco,325000,97.0,https://www.gallito.com.uy/casa-en-carrasco-inmuebles-20784171,-34.886,-56.05516,4 Dormitorios,Carrasco,Carrasco,14.0,3350.5154639175257
4 Dormitorios en Atahualpa,325000,160.0,https://www.gallito.com.uy/gran-casa-de-4-dormitorios-en-atahualpa-inmuebles-21359804,-34.86637,-56.18925,4 Dormitorios,Atahualpa,Atahualpa,43.0,2031.25
2 Dormitorios en La Blanqueada,325000,134.0,https://www.gallito.com.uy/br-artigas-casa-con-amplio-terreno-inmuebles-21335234,-34.87178,-56.16748,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2425.373134328358
4 Dormitorios en Carrasco,325000,97.0,https://www.gallito.com.uy/casa-en-carrasco-inmuebles-20784179,-34.886,-56.05516,4 Dormitorios,Carrasco,Carrasco,14.0,3350.5154639175257
Más de 4 dormitorios en La Blanqueada,325000,350.0,https://www.gallito.com.uy/oportunidad-de-inversion-2-casas-de-3-dormitorios-la-blanqu-inmuebles-21623624,,,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0,928.5714285714286
4 Dormitorios en Parque Batlle,325000,212.0,https://www.gallito.com.uy/oportunidad-dos-casas-en-un-padron-inmuebles-22197020,-34.89387,-56.14145,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1533.0188679245282
Más de 4 dormitorios en Pocitos,325000,243.0,https://www.gallito.com.uy/casa-de-4-dormitorios-en-venta-en-pocitos-inmuebles-20143245,-34.90253,-56.15199,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1337.4485596707818
3 Dormitorios en La Blanqueada,325000,169.0,https://www.gallito.com.uy/hermosa-propiedad-en-gran-terreno-en-la-blanqueada-inmuebles-21945978,-34.88245,-56.15608,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1923.076923076923
4 Dormitorios en Buceo,325000,204.0,https://www.gallito.com.uy/oportunidad-dos-casas-en-un-mismo-padron-con-cocheras-inmuebles-17082615,-34.89232,-56.14278,4 Dormitorios,Buceo,Buceo,9.0,1593.137254901961
4 Dormitorios en Carrasco,325000,97.0,https://www.gallito.com.uy/arocena-prox-exclusiva-3-dorms-2-baños-impec-jardin-parr-inmuebles-19661209,,,4 Dormitorios,Carrasco,Carrasco,14.0,3350.5154639175257
4 Dormitorios en Parque Batlle,329000,212.0,https://www.gallito.com.uy/2-casas-en-venta-en-un-mismo-padron-parque-batlle-inmuebles-21798625,,,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1551.8867924528302
3 Dormitorios en Malvin,329000,100.0,https://www.gallito.com.uy/casa-en-malvin-3-dormitorios-3-baños-living-con-estufa-l-inmuebles-22200901,-34.88969,-56.09477,3 Dormitorios,Malvin,Malvín,11.0,3290.0
3 Dormitorios en Buceo,329000,150.0,https://www.gallito.com.uy/pasos-mdeo-shopping-anzani-y-rivera-punico-bbcoa-y-gge-x4-inmuebles-20640845,-34.8995,-56.13323,3 Dormitorios,Buceo,Buceo,9.0,2193.3333333333335
Más de 4 dormitorios en Buceo,329000,100.0,https://www.gallito.com.uy/casa-buceo-inmuebles-20579029,-34.8966,-56.1183,Más de 4 dormitorios,Buceo,Buceo,9.0,3290.0
3 Dormitorios en Carrasco,330000,117.0,https://www.gallito.com.uy/venta-de-casa-en-carrasdo-3-dormitorios-inmuebles-22078427,-34.88047,-56.06898,3 Dormitorios,Carrasco,Carrasco,14.0,2820.5128205128203
2 Dormitorios en Pocitos,330000,95.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-2-dormitorios-2-baños-inmuebles-20932524,-34.90858,-56.14906,2 Dormitorios,Pocitos,Pocitos,8.0,3473.684210526316
2 Dormitorios en Carrasco,330000,110.0,https://www.gallito.com.uy/venta-casa-carrsco-3-dormitorios-inmuebles-21731390,-34.88538,-56.07387,2 Dormitorios,Carrasco,Carrasco,14.0,3000.0
2 Dormitorios en Carrasco,330000,110.0,https://www.gallito.com.uy/precioso-chalet-al-sur-una-planta-todo-reciclado-inmuebles-21570776,,,2 Dormitorios,Carrasco,Carrasco,14.0,3000.0
Más de 4 dormitorios en Sayago,330000,288.0,https://www.gallito.com.uy/grasa-con-apartamento-en-venta-en-sayago-inmuebles-21780553,-34.83209,-56.20773,Más de 4 dormitorios,Sayago,Sayago,52.0,1145.8333333333333
3 Dormitorios en Atahualpa,330000,145.0,https://www.gallito.com.uy/casa-venta-capurro-montevideo-imas-a-inmuebles-21827047,-34.86936,-56.20797,3 Dormitorios,Atahualpa,Atahualpa,43.0,2275.862068965517
1 Dormitorio en Buceo,330000,160.0,https://www.gallito.com.uy/sobre-rizal-precioso-tipo-loft-si-banco-inmuebles-17194073,-34.90126,-56.13213,1 Dormitorio,Buceo,Buceo,9.0,2062.5
4 Dormitorios en Buceo,330000,120.0,https://www.gallito.com.uy/venta-de-casa-buceo-inmuebles-21329493,-34.8928,-56.1364,4 Dormitorios,Buceo,Buceo,9.0,2750.0
3 Dormitorios en Carrasco,330000,117.0,https://www.gallito.com.uy/venta-de-casa-en-carrasdo-3-dormitorios-inmuebles-22078425,-34.88047,-56.06898,3 Dormitorios,Carrasco,Carrasco,14.0,2820.5128205128203
2 Dormitorios en Villa Muñoz,330000,370.0,https://www.gallito.com.uy/linda-casa-galpon-padron-unico-venta-de-2-dormitorios-en-v-inmuebles-20491426,,,2 Dormitorios,Villa Muñoz,"Villa Muñoz, Retiro",48.0,891.8918918918919
1 Dormitorio en Paso Molino,330000,1010.0,https://www.gallito.com.uy/503-venta-local-comercial-completo-con-renta-en-paso-molino-inmuebles-21586544,-34.84866,-56.21272,1 Dormitorio,Paso Molino,,,326.73267326732673
3 Dormitorios en Pocitos,330000,102.0,https://www.gallito.com.uy/casa-preciosa-en-3-niveles-proxima-avenida-inmuebles-21529954,-34.91267,-56.15499,3 Dormitorios,Pocitos,Pocitos,8.0,3235.294117647059
3 Dormitorios en Carrasco,330000,117.0,https://www.gallito.com.uy/venta-de-casa-en-carrasdo-3-dormitorios-inmuebles-22078426,-34.88047,-56.06898,3 Dormitorios,Carrasco,Carrasco,14.0,2820.5128205128203
3 Dormitorios en Buceo,330000,170.0,https://www.gallito.com.uy/chalet-gge-2-autos-1-cochera-inmuebles-21546086,-34.89466,-56.13631,3 Dormitorios,Buceo,Buceo,9.0,1941.1764705882354
3 Dormitorios en La Blanqueada,330000,200.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-la-blanqueada-hermosa-esq-inmuebles-22151810,-34.8767,-56.16068,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1650.0
4 Dormitorios en Punta Gorda,330000,176.0,https://www.gallito.com.uy/casa-con-amplios-espacios-de-solida-construccion-inmuebles-19673586,-34.8907,-56.08444,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1875.0
3 Dormitorios en Malvin Norte,330000,220.0,https://www.gallito.com.uy/propiedad-horizontal-con-2-casas-deposito-inmuebles-20796455,,,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,1500.0
Más de 4 dormitorios en Aires Puros,330000,332.0,https://www.gallito.com.uy/venta-casa-aires-puros-6dormitorios-3-unidades-ref-rgo-inmuebles-22095775,-34.85616,-56.18793,Más de 4 dormitorios,Aires Puros,Aires Puros,29.0,993.9759036144578
4 Dormitorios en Punta Gorda,330000,182.0,https://www.gallito.com.uy/1139-venta-casa-3-plantas-4-dorm-punta-gorda-inmobiliaria-pr-inmuebles-21869668,-34.89073,-56.08003,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1813.1868131868132
3 Dormitorios en Puerto Buceo,330000,125.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-puerto-de-buceo-inmuebles-21328686,-34.9025,-56.13058,3 Dormitorios,Puerto Buceo,Buceo,9.0,2640.0
Más de 4 dormitorios en Prado,330000,249.0,https://www.gallito.com.uy/ifer&olivera-domingo-torres-esq-mazangano-inmuebles-17356709,-34.84696,-56.20913,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,1325.301204819277
4 Dormitorios en Prado,330000,285.0,https://www.gallito.com.uy/refaccionada-de-hace-8-años-y-gran-fondo-inmuebles-22238046,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1157.8947368421052
3 Dormitorios en Buceo,330000,152.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-buceo-inmuebles-21520826,-34.89674,-56.13647,3 Dormitorios,Buceo,Buceo,9.0,2171.0526315789475
4 Dormitorios en Sayago,330000,368.0,https://www.gallito.com.uy/diri-garzon-y-maximo-santos-importante-casona-estilo-colon-inmuebles-22270500,-34.82379,-56.21987,4 Dormitorios,Sayago,Sayago,52.0,896.7391304347826
Más de 4 dormitorios en Centro,330000,234.0,https://www.gallito.com.uy/venta-casa-pension-diez-habitaciones-centro-inmuebles-20655426,-34.90703,-56.19438,Más de 4 dormitorios,Centro,Centro,2.0,1410.2564102564102
3 Dormitorios en Punta Gorda,330000,142.0,https://www.gallito.com.uy/ph-tipo-gemela-en-punta-gorda-inmuebles-16491487,-34.89023,-56.08452,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2323.943661971831
4 Dormitorios en Punta Gorda,330000,330.0,https://www.gallito.com.uy/oportunidad-en-linda-zona-prox-servicios-y-rbla-de-coimbra-inmuebles-16261159,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1000.0
3 Dormitorios en Pocitos,330000,115.0,https://www.gallito.com.uy/casa-benito-lamas-y-ellauri-garaje-terraza-con-parrillero-inmuebles-21528918,-34.9133,-56.15379,3 Dormitorios,Pocitos,Pocitos,8.0,2869.5652173913045
3 Dormitorios en Punta Gorda,330000,182.0,https://www.gallito.com.uy/11392-venta-casa-3-plantas-4-dorm-3baños-punta-gorda-pro-inmuebles-21869683,-34.89073,-56.08003,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1813.1868131868132
4 Dormitorios en Punta Gorda,330000,185.0,https://www.gallito.com.uy/proximo-a-rambla-muy-buena-casa-y-metraje-fondo-y-barbacoa-inmuebles-19707980,-34.8907,-56.08379,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1783.7837837837837
1 Dormitorio en Prado,330000,1010.0,https://www.gallito.com.uy/503-venta-local-comercial-completo-con-renta-en-prado-norte-inmuebles-21586545,-34.84866,-56.21272,1 Dormitorio,Prado,"Prado, Nueva Savona",39.0,326.73267326732673
Más de 4 dormitorios en Tres Cruces,330000,177.0,https://www.gallito.com.uy/2-casas-en-un-mismo-padron-en-tres-cruces-inmuebles-20930204,-34.89263,-56.16549,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,1864.406779661017
Más de 4 dormitorios en La Blanqueada,330000,250.0,https://www.gallito.com.uy/linda-realmente-amplia-barbacoa-exclusiva-inmuebles-19259092,-34.87241,-56.16326,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0,1320.0
3 Dormitorios en Malvin Norte,330000,1110.0,https://www.gallito.com.uy/propiedad-horizontal-con-2-casas-deposito-inmuebles-18328721,-34.87148,-56.10989,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,297.2972972972973
2 Dormitorios en Carrasco,330000,110.0,https://www.gallito.com.uy/venta-de-casa-en-carrasco-2-dormitorios-una-planta-inmuebles-21714887,-34.8829,-56.06863,2 Dormitorios,Carrasco,Carrasco,14.0,3000.0
3 Dormitorios en La Blanqueada,330000,165.0,https://www.gallito.com.uy/suite-yacuzzi-fdo-cparr-carrasquito-pasos-del-evangelico-inmuebles-17986456,-34.88116,-56.14703,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2000.0
2 Dormitorios en Buceo,330000,85.0,https://www.gallito.com.uy/venta-de-casas-en-buceo-2-dormitorios-inmuebles-21670190,-34.89579,-56.13198,2 Dormitorios,Buceo,Buceo,9.0,3882.3529411764707
3 Dormitorios en Prado,330000,180.0,https://www.gallito.com.uy/venta-casa-prado-3-dormitorios-garaje-parrilla-jardin-r-inmuebles-22096143,-34.86616,-56.19725,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1833.3333333333333
4 Dormitorios en Prado,330000,140.0,https://www.gallito.com.uy/venta-casa-prado-4-dormitorios-cochera-barbacoa-ref-rg-inmuebles-22095998,-34.86268,-56.19569,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,2357.1428571428573
Más de 4 dormitorios en Tres Cruces,330000,177.0,https://www.gallito.com.uy/venta-de-casa-con-5-dormitorios-en-tres-cruces-inmuebles-22165569,,,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,1864.406779661017
3 Dormitorios en Prado,330000,145.0,https://www.gallito.com.uy/casa-prado-3-dormitorios-inmuebles-20703543,-34.86927,-56.20767,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,2275.862068965517
4 Dormitorios en Parque Batlle,330000,234.0,https://www.gallito.com.uy/venta-casa-de-3-pisos-parque-batlle-4-dormitorios-y-garajes-inmuebles-20741648,-34.89973,-56.15327,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1410.2564102564102
Más de 4 dormitorios en Tres Cruces,330000,210.0,https://www.gallito.com.uy/amplia-casa-en-venta-en-excelente-zona-tres-cruces-inmuebles-21274832,-34.89263,-56.16549,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,1571.4285714285713
2 Dormitorios en Carrasco,330000,140.0,https://www.gallito.com.uy/venta-casa-carrasco-con-renta-inmuebles-22016435,-34.87864,-56.06885,2 Dormitorios,Carrasco,Carrasco,14.0,2357.1428571428573
3 Dormitorios en Buceo,330000,170.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-buceo-inmuebles-21546169,-34.89466,-56.13631,3 Dormitorios,Buceo,Buceo,9.0,1941.1764705882354
3 Dormitorios en Atahualpa,330000,145.0,https://www.gallito.com.uy/casa-venta-atahualpa-montevideo-imas-a-inmuebles-21827041,-34.86933,-56.20791,3 Dormitorios,Atahualpa,Atahualpa,43.0,2275.862068965517
3 Dormitorios en Buceo,330000,220.0,https://www.gallito.com.uy/venta-casa-2-plantas-3-dormitorios-buceo-montevideo-inmuebles-21590588,,,3 Dormitorios,Buceo,Buceo,9.0,1500.0
3 Dormitorios en Punta Gorda,330000,120.0,https://www.gallito.com.uy/comoda-casa-funcional-de-dos-plantas-en-excelente-zona-inmuebles-19147915,-34.8894,-56.08693,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2750.0
Más de 4 dormitorios en Centro,330000,234.0,https://www.gallito.com.uy/casa-en-ventacod219-inmuebles-21993146,-34.90452,-56.19516,Más de 4 dormitorios,Centro,Centro,2.0,1410.2564102564102
4 Dormitorios en Malvin,335000,159.0,https://www.gallito.com.uy/excelente-punto-y-entorno-amplia-4-dormitorios-malvin-venta-inmuebles-18437114,,,4 Dormitorios,Malvin,Malvín,11.0,2106.9182389937105
3 Dormitorios en Carrasco,335000,150.0,https://www.gallito.com.uy/granjardin-fedra-150m-1planta-2suites-toilet-500m-terreno-inmuebles-20731425,-34.87447,-56.06699,3 Dormitorios,Carrasco,Carrasco,14.0,2233.3333333333335
4 Dormitorios en Malvin,335000,159.0,https://www.gallito.com.uy/vendo-casa-de-4-dormitorios-en-malvin-inmuebles-21764263,-34.89017,-56.1154,4 Dormitorios,Malvin,Malvín,11.0,2106.9182389937105
4 Dormitorios en Malvin,335000,159.0,https://www.gallito.com.uy/vendo-casa-de-4-dormitorios-en-malvin-inmuebles-22018337,-34.89017,-56.1154,4 Dormitorios,Malvin,Malvín,11.0,2106.9182389937105
3 Dormitorios en Malvin,335000,100.0,https://www.gallito.com.uy/permuta-casa-malvin-tres-dormitorios-2-baños-garaje-fondo-inmuebles-21564370,-34.88974,-56.09896,3 Dormitorios,Malvin,Malvín,11.0,3350.0
3 Dormitorios en B. De Carrasco,335000,101.0,https://www.gallito.com.uy/venta-casa-barra-de-carrasco-3-dorm-2b-y-garaje-inmuebles-22090607,-34.87109,-56.01616,3 Dormitorios,B. De Carrasco,Bañados de Carrasco,16.0,3316.831683168317
3 Dormitorios en Malvin,335000,90.0,https://www.gallito.com.uy/linda-casa-3-dorm-fondo-y-jardin-al-frente-inmuebles-21803716,,,3 Dormitorios,Malvin,Malvín,11.0,3722.222222222222
4 Dormitorios en Carrasco Norte,335000,150.0,https://www.gallito.com.uy/impecable-4-dormitorios-carrasco-inmuebles-21123591,-34.8741,-56.04784,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2233.3333333333335
3 Dormitorios en Carrasco,335000,139.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-carrasco-sur-inmuebles-20670755,-34.88547,-56.07598,3 Dormitorios,Carrasco,Carrasco,14.0,2410.071942446043
4 Dormitorios en B. De Carrasco,335000,107.0,https://www.gallito.com.uy/venta-de-casa-inmuebles-22096468,,,4 Dormitorios,B. De Carrasco,Bañados de Carrasco,16.0,3130.841121495327
3 Dormitorios en Carrasco,335000,139.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-carrasco-sur-inmuebles-20670754,-34.88547,-56.07598,3 Dormitorios,Carrasco,Carrasco,14.0,2410.071942446043
4 Dormitorios en Carrasco Norte,335000,167.0,https://www.gallito.com.uy/venta-casa-carrasco-norte-zona-colegios-inmuebles-20745708,-34.87536,-56.06132,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2005.9880239520958
4 Dormitorios en La Blanqueada,335000,256.0,https://www.gallito.com.uy/hermosa-casa-de-estilo-o-buen-terreno-para-edificio-inmuebles-21803765,-34.88715,-56.15967,4 Dormitorios,La Blanqueada,La Blanqueada,47.0,1308.59375
3 Dormitorios en Prado,335000,173.0,https://www.gallito.com.uy/venta-hermosa-propiedad-en-prado-inmuebles-21685712,,,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1936.4161849710983
3 Dormitorios en Malvin,335000,82.0,https://www.gallito.com.uy/vendo-casa-de-3-dormitorios-en-malvin-inmuebles-22018349,-34.88896,-56.09978,3 Dormitorios,Malvin,Malvín,11.0,4085.3658536585367
4 Dormitorios en Carrasco Norte,335000,150.0,https://www.gallito.com.uy/de-revista-carrasco-norte-4-dormitorios-inmuebles-22006968,-34.87083,-56.06877,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2233.3333333333335
3 Dormitorios en Atahualpa,335000,490.0,https://www.gallito.com.uy/casa-en-venta-alquiler-3-dormitorios-inversion-inmuebles-20525506,-34.86111,-56.18627,3 Dormitorios,Atahualpa,Atahualpa,43.0,683.6734693877551
3 Dormitorios en Carrasco,335000,135.0,https://www.gallito.com.uy/venta-casa-en-carrasco-2-dorm-mas-apartamento-inmuebles-21862306,-34.88362,-56.07679,3 Dormitorios,Carrasco,Carrasco,14.0,2481.4814814814813
3 Dormitorios en Carrasco,335000,140.0,https://www.gallito.com.uy/casa-carrasco-sur-inmuebles-21879293,-34.8835,-56.07684,3 Dormitorios,Carrasco,Carrasco,14.0,2392.8571428571427
4 Dormitorios en Carrasco,337000,93.0,https://www.gallito.com.uy/venta-casa-carrasco-4-dormitorios-inmuebles-21684925,-34.87016,-56.05019,4 Dormitorios,Carrasco,Carrasco,14.0,3623.6559139784945
3 Dormitorios en Carrasco Norte,337000,150.0,https://www.gallito.com.uy/casa-3-dormitorios-carrasco-norte-inmuebles-21429297,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2246.6666666666665
Más de 4 dormitorios en Carrasco,337000,150.0,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-21649793,-34.87146,-56.05098,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2246.6666666666665
3 Dormitorios en Prado,339000,489.0,https://www.gallito.com.uy/casa-de-3-dormitorios-con-otra-casa-al-fondo-inmuebles-20848778,-34.84713,-56.20332,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,693.2515337423313
3 Dormitorios en B. De Carrasco,340000,240.0,https://www.gallito.com.uy/barrio-country-¨jardines-de-carrasco¨-pintoresco-inmuebles-21335500,,,3 Dormitorios,B. De Carrasco,Bañados de Carrasco,16.0,1416.6666666666667
4 Dormitorios en Punta Carretas,340000,246.0,https://www.gallito.com.uy/excelente-punto-varios-destinos-impecable-padron-unico-inmuebles-19966691,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,1382.1138211382113
3 Dormitorios en Carrasco,340000,142.0,https://www.gallito.com.uy/venta-de-casa-en-carrasco-inmuebles-21784588,-34.87553,-56.05498,3 Dormitorios,Carrasco,Carrasco,14.0,2394.3661971830984
3 Dormitorios en Punta Gorda,340000,220.0,https://www.gallito.com.uy/hermoso-barrio-jardines-de-carrasco-tranquilidad-inmuebles-21335511,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1545.4545454545455
3 Dormitorios en Carrasco,340000,180.0,https://www.gallito.com.uy/casa-en-carrasco-sur-con-excelente-ubicacion-inmuebles-21886460,-34.88495,-56.06594,3 Dormitorios,Carrasco,Carrasco,14.0,1888.888888888889
Más de 4 dormitorios en Pocitos Nuevo,340000,128.0,https://www.gallito.com.uy/casa-pocitos-4-dormitorios-y-garaje-inmuebles-22298918,-34.90604,-56.14238,Más de 4 dormitorios,Pocitos Nuevo,Pocitos,8.0,2656.25
3 Dormitorios en Prado,340000,189.0,https://www.gallito.com.uy/padron-unico-en-dos-plantas-fondo-gge-impecable-inmuebles-20462529,-34.85627,-56.2013,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1798.9417989417989
Más de 4 dormitorios en Buceo,340000,280.0,https://www.gallito.com.uy/gran-oportunidad-para-inversion-a-pasos-de-mdeo-shopping-inmuebles-21447845,-34.9007,-56.13679,Más de 4 dormitorios,Buceo,Buceo,9.0,1214.2857142857142
2 Dormitorios en Pocitos,340000,90.0,https://www.gallito.com.uy/casa-2-dormitorios-en-pocitos-inmuebles-16826742,-34.91203,-56.1574,2 Dormitorios,Pocitos,Pocitos,8.0,3777.777777777778
